Time	Node	Type	Packets	
402	RouterNet	CacheMisses	45
402.5	RouterNet	CacheHits	46
402.5	RouterNet	CacheMisses	45
403	RouterNet	CacheHits	59
403	RouterNet	CacheMisses	46
403.5	RouterNet	CacheHits	46
403.5	RouterNet	CacheMisses	45
404	RouterNet	CacheHits	45
404	RouterNet	CacheMisses	46
404.5	RouterNet	CacheHits	36
404.5	RouterNet	CacheMisses	36
405	RouterNet	CacheHits	10
405	RouterNet	CacheMisses	73
405.5	RouterNet	CacheHits	15
405.5	RouterNet	CacheMisses	71
406	RouterNet	CacheHits	74
406	RouterNet	CacheMisses	16
406.5	RouterNet	CacheHits	68
406.5	RouterNet	CacheMisses	17
407	RouterNet	CacheHits	17
407	RouterNet	CacheMisses	70
407.5	RouterNet	CacheHits	45
407.5	RouterNet	CacheMisses	45
408	RouterNet	CacheHits	70
408	RouterNet	CacheMisses	46
408.5	RouterNet	CacheHits	55
408.5	RouterNet	CacheMisses	44
409	RouterNet	CacheHits	42
409	RouterNet	CacheMisses	9
409.5	RouterNet	CacheHits	42
409.5	RouterNet	CacheMisses	40
410	RouterNet	CacheHits	41
410	RouterNet	CacheMisses	46
410.5	RouterNet	CacheHits	46
410.5	RouterNet	CacheMisses	46
411	RouterNet	CacheHits	45
411	RouterNet	CacheMisses	45
411.5	RouterNet	CacheHits	46
411.5	RouterNet	CacheMisses	46
412	RouterNet	CacheHits	44
412	RouterNet	CacheMisses	50
412.5	RouterNet	CacheHits	16
412.5	RouterNet	CacheMisses	56
413	RouterNet	CacheHits	45
413	RouterNet	CacheMisses	45
413.5	RouterNet	CacheHits	46
413.5	RouterNet	CacheMisses	46
414	RouterNet	CacheHits	45
414	RouterNet	CacheMisses	45
414.5	RouterNet	CacheHits	46
414.5	RouterNet	CacheMisses	46
415	RouterNet	CacheHits	64
415	RouterNet	CacheMisses	45
415.5	RouterNet	CacheHits	46
415.5	RouterNet	CacheMisses	46
416	RouterNet	CacheHits	42
416	RouterNet	CacheMisses	22
416.5	RouterNet	CacheHits	29
416.5	RouterNet	CacheMisses	51
417	RouterNet	CacheHits	51
417	RouterNet	CacheMisses	33
417.5	RouterNet	CacheHits	44
417.5	RouterNet	CacheMisses	46
418	RouterNet	CacheHits	37
418	RouterNet	CacheMisses	49
418.5	RouterNet	CacheHits	21
418.5	RouterNet	CacheMisses	64
419	RouterNet	CacheHits	41
419	RouterNet	CacheMisses	43
419.5	RouterNet	CacheHits	42
419.5	RouterNet	CacheMisses	45
420	RouterNet	CacheHits	45
420	RouterNet	CacheMisses	46
420.5	RouterNet	CacheHits	72
420.5	RouterNet	CacheMisses	24
421	RouterNet	CacheHits	31
421	RouterNet	CacheMisses	48
421.5	RouterNet	CacheHits	44
421.5	RouterNet	CacheMisses	40
422	RouterNet	CacheHits	44
422	RouterNet	CacheMisses	38
422.5	RouterNet	CacheHits	32
422.5	RouterNet	CacheMisses	49
423	RouterNet	CacheHits	42
423	RouterNet	CacheMisses	46
423.5	RouterNet	CacheHits	56
423.5	RouterNet	CacheMisses	30
424	RouterNet	CacheHits	42
424	RouterNet	CacheMisses	43
424.5	RouterNet	CacheHits	12
424.5	RouterNet	CacheMisses	71
425	RouterNet	CacheHits	25
425	RouterNet	CacheMisses	60
425.5	RouterNet	CacheHits	42
425.5	RouterNet	CacheMisses	43
426	RouterNet	CacheHits	62
426	RouterNet	CacheMisses	46
426.5	RouterNet	CacheHits	48
426.5	RouterNet	CacheMisses	45
427	RouterNet	CacheHits	68
427	RouterNet	CacheMisses	46
427.5	RouterNet	CacheHits	46
427.5	RouterNet	CacheMisses	45
428	RouterNet	CacheHits	45
428	RouterNet	CacheMisses	46
428.5	RouterNet	CacheHits	42
428.5	RouterNet	CacheMisses	43
429	RouterNet	CacheHits	46
429	RouterNet	CacheMisses	46
429.5	RouterNet	CacheHits	45
429.5	RouterNet	CacheMisses	45
430	RouterNet	CacheHits	42
430	RouterNet	CacheMisses	44
430.5	RouterNet	CacheHits	41
430.5	RouterNet	CacheMisses	43
431	RouterNet	CacheHits	42
431	RouterNet	CacheMisses	43
431.5	RouterNet	CacheHits	46
431.5	RouterNet	CacheMisses	46
432	RouterNet	CacheHits	41
432	RouterNet	CacheMisses	43
432.5	RouterNet	CacheHits	46
432.5	RouterNet	CacheMisses	46
433	RouterNet	CacheHits	45
433	RouterNet	CacheMisses	45
433.5	RouterNet	CacheHits	20
433.5	RouterNet	CacheMisses	30
434	RouterNet	CacheHits	8
434	RouterNet	CacheMisses	64
434.5	RouterNet	CacheHits	4
434.5	RouterNet	CacheMisses	79
435	RouterNet	CacheHits	15
435	RouterNet	CacheMisses	72
435.5	RouterNet	CacheHits	87
435.5	RouterNet	CacheMisses	22
436	RouterNet	CacheHits	107
436	RouterNet	CacheMisses	6
436.5	RouterNet	CacheHits	0
436.5	RouterNet	CacheMisses	87
437	RouterNet	CacheHits	20
437	RouterNet	CacheMisses	66
437.5	RouterNet	CacheHits	68
437.5	RouterNet	CacheMisses	15
438	RouterNet	CacheHits	80
438	RouterNet	CacheMisses	3
438.5	RouterNet	CacheHits	26
438.5	RouterNet	CacheMisses	62
439	RouterNet	CacheHits	62
439	RouterNet	CacheMisses	18
439.5	RouterNet	CacheHits	38
439.5	RouterNet	CacheMisses	43
440	RouterNet	CacheHits	41
440	RouterNet	CacheMisses	46
440.5	RouterNet	CacheHits	46
440.5	RouterNet	CacheMisses	45
441	RouterNet	CacheHits	45
441	RouterNet	CacheMisses	46
441.5	RouterNet	CacheHits	46
441.5	RouterNet	CacheMisses	45
442	RouterNet	CacheHits	45
442	RouterNet	CacheMisses	39
442.5	RouterNet	CacheHits	43
442.5	RouterNet	CacheMisses	0
443	RouterNet	CacheHits	6
443	RouterNet	CacheMisses	75
443.5	RouterNet	CacheHits	45
443.5	RouterNet	CacheMisses	46
444	RouterNet	CacheHits	46
444	RouterNet	CacheMisses	45
444.5	RouterNet	CacheHits	45
444.5	RouterNet	CacheMisses	46
445	RouterNet	CacheHits	43
445	RouterNet	CacheMisses	42
445.5	RouterNet	CacheHits	47
445.5	RouterNet	CacheMisses	46
446	RouterNet	CacheHits	45
446	RouterNet	CacheMisses	45
446.5	RouterNet	CacheHits	46
446.5	RouterNet	CacheMisses	42
447	RouterNet	CacheHits	12
447	RouterNet	CacheMisses	78
447.5	RouterNet	CacheHits	3
447.5	RouterNet	CacheMisses	83
448	RouterNet	CacheHits	45
448	RouterNet	CacheMisses	46
448.5	RouterNet	CacheHits	90
448.5	RouterNet	CacheMisses	45
449	RouterNet	CacheHits	91
449	RouterNet	CacheMisses	46
449.5	RouterNet	CacheHits	62
449.5	RouterNet	CacheMisses	6
450	RouterNet	CacheHits	35
450	RouterNet	CacheMisses	7
450.5	RouterNet	CacheHits	20
450.5	RouterNet	CacheMisses	46
451	RouterNet	CacheHits	43
451	RouterNet	CacheMisses	42
451.5	RouterNet	CacheHits	46
451.5	RouterNet	CacheMisses	45
452	RouterNet	CacheHits	44
452	RouterNet	CacheMisses	42
452.5	RouterNet	CacheHits	45
452.5	RouterNet	CacheMisses	45
453	RouterNet	CacheHits	46
453	RouterNet	CacheMisses	46
453.5	RouterNet	CacheHits	46
453.5	RouterNet	CacheMisses	45
454	RouterNet	CacheHits	45
454	RouterNet	CacheMisses	42
454.5	RouterNet	CacheHits	44
454.5	RouterNet	CacheMisses	46
455	RouterNet	CacheHits	45
455	RouterNet	CacheMisses	46
455.5	RouterNet	CacheHits	44
455.5	RouterNet	CacheMisses	42
456	RouterNet	CacheHits	44
456	RouterNet	CacheMisses	41
456.5	RouterNet	CacheHits	45
456.5	RouterNet	CacheMisses	46
457	RouterNet	CacheHits	46
457	RouterNet	CacheMisses	45
457.5	RouterNet	CacheHits	45
457.5	RouterNet	CacheMisses	46
458	RouterNet	CacheHits	36
458	RouterNet	CacheMisses	50
458.5	RouterNet	CacheHits	11
458.5	RouterNet	CacheMisses	71
459	RouterNet	CacheHits	45
459	RouterNet	CacheMisses	45
459.5	RouterNet	CacheHits	83
459.5	RouterNet	CacheMisses	16
460	RouterNet	CacheHits	60
460	RouterNet	CacheMisses	46
460.5	RouterNet	CacheHits	41
460.5	RouterNet	CacheMisses	44
461	RouterNet	CacheHits	0
461	RouterNet	CacheMisses	88
461.5	RouterNet	CacheHits	0
461.5	RouterNet	CacheMisses	91
462	RouterNet	CacheHits	29
462	RouterNet	CacheMisses	58
462.5	RouterNet	CacheHits	80
462.5	RouterNet	CacheMisses	45
463	RouterNet	CacheHits	92
463	RouterNet	CacheMisses	46
463.5	RouterNet	CacheHits	65
463.5	RouterNet	CacheMisses	21
464	RouterNet	CacheHits	46
464	RouterNet	CacheMisses	24
464.5	RouterNet	CacheHits	45
464.5	RouterNet	CacheMisses	0
465	RouterNet	CacheHits	38
465	RouterNet	CacheMisses	25
465.5	RouterNet	CacheHits	39
465.5	RouterNet	CacheMisses	43
466	RouterNet	CacheHits	41
466	RouterNet	CacheMisses	41
466.5	RouterNet	CacheHits	41
466.5	RouterNet	CacheMisses	45
467	RouterNet	CacheHits	36
467	RouterNet	CacheMisses	51
467.5	RouterNet	CacheHits	0
467.5	RouterNet	CacheMisses	90
468	RouterNet	CacheHits	68
468	RouterNet	CacheMisses	17
468.5	RouterNet	CacheHits	71
468.5	RouterNet	CacheMisses	18
469	RouterNet	CacheHits	14
469	RouterNet	CacheMisses	74
469.5	RouterNet	CacheHits	12
469.5	RouterNet	CacheMisses	74
470	RouterNet	CacheHits	85
470	RouterNet	CacheMisses	5
470.5	RouterNet	CacheHits	63
470.5	RouterNet	CacheMisses	25
471	RouterNet	CacheHits	11
471	RouterNet	CacheMisses	78
471.5	RouterNet	CacheHits	28
471.5	RouterNet	CacheMisses	55
472	RouterNet	CacheHits	90
472	RouterNet	CacheMisses	0
472.5	RouterNet	CacheHits	40
472.5	RouterNet	CacheMisses	47
473	RouterNet	CacheHits	0
473	RouterNet	CacheMisses	92
473.5	RouterNet	CacheHits	46
473.5	RouterNet	CacheMisses	38
474	RouterNet	CacheHits	88
474	RouterNet	CacheMisses	0
474.5	RouterNet	CacheHits	43
474.5	RouterNet	CacheMisses	46
475	RouterNet	CacheHits	0
475	RouterNet	CacheMisses	90
475.5	RouterNet	CacheHits	77
475.5	RouterNet	CacheMisses	8
476	RouterNet	CacheHits	55
476	RouterNet	CacheMisses	35
476.5	RouterNet	CacheHits	12
476.5	RouterNet	CacheMisses	73
477	RouterNet	CacheHits	18
477	RouterNet	CacheMisses	69
477.5	RouterNet	CacheHits	46
477.5	RouterNet	CacheMisses	45
478	RouterNet	CacheHits	58
478	RouterNet	CacheMisses	27
478.5	RouterNet	CacheHits	82
478.5	RouterNet	CacheMisses	7
479	RouterNet	CacheHits	45
479	RouterNet	CacheMisses	46
479.5	RouterNet	CacheHits	0
479.5	RouterNet	CacheMisses	88
480	RouterNet	CacheHits	38
480	RouterNet	CacheMisses	47
480.5	RouterNet	CacheHits	90
480.5	RouterNet	CacheMisses	0
481	RouterNet	CacheHits	47
481	RouterNet	CacheMisses	43
481.5	RouterNet	CacheHits	13
481.5	RouterNet	CacheMisses	74
482	RouterNet	CacheHits	0
482	RouterNet	CacheMisses	88
482.5	RouterNet	CacheHits	0
482.5	RouterNet	CacheMisses	88
483	RouterNet	CacheHits	86
483	RouterNet	CacheMisses	8
483.5	RouterNet	CacheHits	82
483.5	RouterNet	CacheMisses	0
484	RouterNet	CacheHits	80
484	RouterNet	CacheMisses	9
484.5	RouterNet	CacheHits	46
484.5	RouterNet	CacheMisses	45
485	RouterNet	CacheHits	7
485	RouterNet	CacheMisses	81
485.5	RouterNet	CacheHits	25
485.5	RouterNet	CacheMisses	61
486	RouterNet	CacheHits	53
486	RouterNet	CacheMisses	46
486.5	RouterNet	CacheHits	89
486.5	RouterNet	CacheMisses	16
487	RouterNet	CacheHits	45
487	RouterNet	CacheMisses	20
487.5	RouterNet	CacheHits	46
487.5	RouterNet	CacheMisses	43
488	RouterNet	CacheHits	42
488	RouterNet	CacheMisses	46
488.5	RouterNet	CacheHits	11
488.5	RouterNet	CacheMisses	76
489	RouterNet	CacheHits	28
489	RouterNet	CacheMisses	59
489.5	RouterNet	CacheHits	45
489.5	RouterNet	CacheMisses	45
490	RouterNet	CacheHits	71
490	RouterNet	CacheMisses	19
490.5	RouterNet	CacheHits	64
490.5	RouterNet	CacheMisses	24
491	RouterNet	CacheHits	46
491	RouterNet	CacheMisses	45
491.5	RouterNet	CacheHits	1
491.5	RouterNet	CacheMisses	83
492	RouterNet	CacheHits	45
492	RouterNet	CacheMisses	45
492.5	RouterNet	CacheHits	67
492.5	RouterNet	CacheMisses	45
493	RouterNet	CacheHits	61
493	RouterNet	CacheMisses	6
493.5	RouterNet	CacheHits	46
493.5	RouterNet	CacheMisses	43
494	RouterNet	CacheHits	41
494	RouterNet	CacheMisses	45
494.5	RouterNet	CacheHits	42
494.5	RouterNet	CacheMisses	46
495	RouterNet	CacheHits	45
495	RouterNet	CacheMisses	45
495.5	RouterNet	CacheHits	46
495.5	RouterNet	CacheMisses	46
496	RouterNet	CacheHits	45
496	RouterNet	CacheMisses	43
496.5	RouterNet	CacheHits	46
496.5	RouterNet	CacheMisses	46
497	RouterNet	CacheHits	42
497	RouterNet	CacheMisses	43
497.5	RouterNet	CacheHits	45
497.5	RouterNet	CacheMisses	46
498	RouterNet	CacheHits	46
498	RouterNet	CacheMisses	45
498.5	RouterNet	CacheHits	45
498.5	RouterNet	CacheMisses	46
499	RouterNet	CacheHits	42
499	RouterNet	CacheMisses	43
499.5	RouterNet	CacheHits	45
499.5	RouterNet	CacheMisses	46
500	RouterNet	CacheHits	46
500	RouterNet	CacheMisses	45
500.5	RouterNet	CacheHits	45
500.5	RouterNet	CacheMisses	46
501	RouterNet	CacheHits	42
501	RouterNet	CacheMisses	43
501.5	RouterNet	CacheHits	46
501.5	RouterNet	CacheMisses	46
502	RouterNet	CacheHits	45
502	RouterNet	CacheMisses	45
502.5	RouterNet	CacheHits	46
502.5	RouterNet	CacheMisses	44
503	RouterNet	CacheHits	8
503	RouterNet	CacheMisses	79
503.5	RouterNet	CacheHits	7
503.5	RouterNet	CacheMisses	83
504	RouterNet	CacheHits	45
504	RouterNet	CacheMisses	45
504.5	RouterNet	CacheHits	46
504.5	RouterNet	CacheMisses	42
505	RouterNet	CacheHits	45
505	RouterNet	CacheMisses	46
505.5	RouterNet	CacheHits	44
505.5	RouterNet	CacheMisses	45
506	RouterNet	CacheHits	46
506	RouterNet	CacheMisses	46
506.5	RouterNet	CacheHits	45
506.5	RouterNet	CacheMisses	42
507	RouterNet	CacheHits	46
507	RouterNet	CacheMisses	46
507.5	RouterNet	CacheHits	44
507.5	RouterNet	CacheMisses	45
508	RouterNet	CacheHits	45
508	RouterNet	CacheMisses	42
508.5	RouterNet	CacheHits	46
508.5	RouterNet	CacheMisses	46
509	RouterNet	CacheHits	44
509	RouterNet	CacheMisses	45
509.5	RouterNet	CacheHits	45
509.5	RouterNet	CacheMisses	46
510	RouterNet	CacheHits	46
510	RouterNet	CacheMisses	42
510.5	RouterNet	CacheHits	30
510.5	RouterNet	CacheMisses	55
511	RouterNet	CacheHits	0
511	RouterNet	CacheMisses	91
511.5	RouterNet	CacheHits	6
511.5	RouterNet	CacheMisses	84
512	RouterNet	CacheHits	45
512	RouterNet	CacheMisses	45
512.5	RouterNet	CacheHits	46
512.5	RouterNet	CacheMisses	43
513	RouterNet	CacheHits	45
513	RouterNet	CacheMisses	45
513.5	RouterNet	CacheHits	42
513.5	RouterNet	CacheMisses	42
514	RouterNet	CacheHits	46
514	RouterNet	CacheMisses	45
514.5	RouterNet	CacheHits	42
514.5	RouterNet	CacheMisses	43
515	RouterNet	CacheHits	45
515	RouterNet	CacheMisses	46
515.5	RouterNet	CacheHits	45
515.5	RouterNet	CacheMisses	43
516	RouterNet	CacheHits	42
516	RouterNet	CacheMisses	46
516.5	RouterNet	CacheHits	46
516.5	RouterNet	CacheMisses	44
517	RouterNet	CacheHits	42
517	RouterNet	CacheMisses	45
517.5	RouterNet	CacheHits	45
517.5	RouterNet	CacheMisses	43
518	RouterNet	CacheHits	42
518	RouterNet	CacheMisses	46
518.5	RouterNet	CacheHits	45
518.5	RouterNet	CacheMisses	45
519	RouterNet	CacheHits	42
519	RouterNet	CacheMisses	44
519.5	RouterNet	CacheHits	45
519.5	RouterNet	CacheMisses	43
520	RouterNet	CacheHits	42
520	RouterNet	CacheMisses	45
520.5	RouterNet	CacheHits	46
520.5	RouterNet	CacheMisses	46
521	RouterNet	CacheHits	45
521	RouterNet	CacheMisses	45
521.5	RouterNet	CacheHits	42
521.5	RouterNet	CacheMisses	44
522	RouterNet	CacheHits	45
522	RouterNet	CacheMisses	46
522.5	RouterNet	CacheHits	21
522.5	RouterNet	CacheMisses	67
523	RouterNet	CacheHits	0
523	RouterNet	CacheMisses	91
523.5	RouterNet	CacheHits	63
523.5	RouterNet	CacheMisses	21
524	RouterNet	CacheHits	91
524	RouterNet	CacheMisses	0
524.5	RouterNet	CacheHits	45
524.5	RouterNet	CacheMisses	44
525	RouterNet	CacheHits	46
525	RouterNet	CacheMisses	46
525.5	RouterNet	CacheHits	23
525.5	RouterNet	CacheMisses	64
526	RouterNet	CacheHits	0
526	RouterNet	CacheMisses	89
526.5	RouterNet	CacheHits	21
526.5	RouterNet	CacheMisses	74
527	RouterNet	CacheHits	56
527	RouterNet	CacheMisses	26
527.5	RouterNet	CacheHits	86
527.5	RouterNet	CacheMisses	0
528	RouterNet	CacheHits	75
528	RouterNet	CacheMisses	14
528.5	RouterNet	CacheHits	46
528.5	RouterNet	CacheMisses	45
529	RouterNet	CacheHits	45
529	RouterNet	CacheMisses	46
529.5	RouterNet	CacheHits	14
529.5	RouterNet	CacheMisses	74
530	RouterNet	CacheHits	17
530	RouterNet	CacheMisses	68
530.5	RouterNet	CacheHits	91
530.5	RouterNet	CacheMisses	0
531	RouterNet	CacheHits	53
531	RouterNet	CacheMisses	36
531.5	RouterNet	CacheHits	45
531.5	RouterNet	CacheMisses	45
532	RouterNet	CacheHits	41
532	RouterNet	CacheMisses	47
532.5	RouterNet	CacheHits	0
532.5	RouterNet	CacheMisses	91
533	RouterNet	CacheHits	42
533	RouterNet	CacheMisses	44
533.5	RouterNet	CacheHits	44
533.5	RouterNet	CacheMisses	45
534	RouterNet	CacheHits	45
534	RouterNet	CacheMisses	42
534.5	RouterNet	CacheHits	36
534.5	RouterNet	CacheMisses	54
535	RouterNet	CacheHits	26
535	RouterNet	CacheMisses	60
535.5	RouterNet	CacheHits	45
535.5	RouterNet	CacheMisses	46
536	RouterNet	CacheHits	46
536	RouterNet	CacheMisses	45
536.5	RouterNet	CacheHits	55
536.5	RouterNet	CacheMisses	34
537	RouterNet	CacheHits	57
537	RouterNet	CacheMisses	31
537.5	RouterNet	CacheHits	68
537.5	RouterNet	CacheMisses	16
538	RouterNet	CacheHits	64
538	RouterNet	CacheMisses	25
538.5	RouterNet	CacheHits	45
538.5	RouterNet	CacheMisses	46
539	RouterNet	CacheHits	46
539	RouterNet	CacheMisses	45
539.5	RouterNet	CacheHits	17
539.5	RouterNet	CacheMisses	69
540	RouterNet	CacheHits	66
540	RouterNet	CacheMisses	18
540.5	RouterNet	CacheHits	46
540.5	RouterNet	CacheMisses	46
541	RouterNet	CacheHits	45
541	RouterNet	CacheMisses	45
541.5	RouterNet	CacheHits	31
541.5	RouterNet	CacheMisses	58
542	RouterNet	CacheHits	52
542	RouterNet	CacheMisses	29
542.5	RouterNet	CacheHits	46
542.5	RouterNet	CacheMisses	45
543	RouterNet	CacheHits	45
543	RouterNet	CacheMisses	46
543.5	RouterNet	CacheHits	32
543.5	RouterNet	CacheMisses	56
544	RouterNet	CacheHits	51
544	RouterNet	CacheMisses	31
544.5	RouterNet	CacheHits	46
544.5	RouterNet	CacheMisses	45
545	RouterNet	CacheHits	45
545	RouterNet	CacheMisses	46
545.5	RouterNet	CacheHits	39
545.5	RouterNet	CacheMisses	41
546	RouterNet	CacheHits	45
546	RouterNet	CacheMisses	45
546.5	RouterNet	CacheHits	45
546.5	RouterNet	CacheMisses	46
547	RouterNet	CacheHits	46
547	RouterNet	CacheMisses	45
547.5	RouterNet	CacheHits	37
547.5	RouterNet	CacheMisses	41
548	RouterNet	CacheHits	46
548	RouterNet	CacheMisses	46
548.5	RouterNet	CacheHits	45
548.5	RouterNet	CacheMisses	45
549	RouterNet	CacheHits	46
549	RouterNet	CacheMisses	46
549.5	RouterNet	CacheHits	25
549.5	RouterNet	CacheMisses	55
550	RouterNet	CacheHits	58
550	RouterNet	CacheMisses	32
550.5	RouterNet	CacheHits	45
550.5	RouterNet	CacheMisses	45
551	RouterNet	CacheHits	46
551	RouterNet	CacheMisses	46
551.5	RouterNet	CacheHits	41
551.5	RouterNet	CacheMisses	40
552	RouterNet	CacheHits	42
552	RouterNet	CacheMisses	46
552.5	RouterNet	CacheHits	45
552.5	RouterNet	CacheMisses	46
553	RouterNet	CacheHits	46
553	RouterNet	CacheMisses	41
553.5	RouterNet	CacheHits	38
553.5	RouterNet	CacheMisses	45
554	RouterNet	CacheHits	45
554	RouterNet	CacheMisses	44
554.5	RouterNet	CacheHits	46
554.5	RouterNet	CacheMisses	45
555	RouterNet	CacheHits	37
555	RouterNet	CacheMisses	41
555.5	RouterNet	CacheHits	46
555.5	RouterNet	CacheMisses	46
556	RouterNet	CacheHits	38
556	RouterNet	CacheMisses	46
556.5	RouterNet	CacheHits	41
556.5	RouterNet	CacheMisses	42
557	RouterNet	CacheHits	49
557	RouterNet	CacheMisses	34
557.5	RouterNet	CacheHits	42
557.5	RouterNet	CacheMisses	41
558	RouterNet	CacheHits	42
558	RouterNet	CacheMisses	40
558.5	RouterNet	CacheHits	37
558.5	RouterNet	CacheMisses	43
559	RouterNet	CacheHits	38
559	RouterNet	CacheMisses	41
559.5	RouterNet	CacheHits	42
559.5	RouterNet	CacheMisses	43
560	RouterNet	CacheHits	38
560	RouterNet	CacheMisses	41
560.5	RouterNet	CacheHits	37
560.5	RouterNet	CacheMisses	43
561	RouterNet	CacheHits	42
561	RouterNet	CacheMisses	43
561.5	RouterNet	CacheHits	38
561.5	RouterNet	CacheMisses	46
562	RouterNet	CacheHits	42
562	RouterNet	CacheMisses	43
562.5	RouterNet	CacheHits	38
562.5	RouterNet	CacheMisses	46
563	RouterNet	CacheHits	41
563	RouterNet	CacheMisses	43
563.5	RouterNet	CacheHits	46
563.5	RouterNet	CacheMisses	45
564	RouterNet	CacheHits	41
564	RouterNet	CacheMisses	44
564.5	RouterNet	CacheHits	46
564.5	RouterNet	CacheMisses	43
565	RouterNet	CacheHits	41
565	RouterNet	CacheMisses	46
565.5	RouterNet	CacheHits	46
565.5	RouterNet	CacheMisses	43
566	RouterNet	CacheHits	42
566	RouterNet	CacheMisses	46
566.5	RouterNet	CacheHits	41
566.5	RouterNet	CacheMisses	45
567	RouterNet	CacheHits	46
567	RouterNet	CacheMisses	44
567.5	RouterNet	CacheHits	45
567.5	RouterNet	CacheMisses	45
568	RouterNet	CacheHits	42
568	RouterNet	CacheMisses	46
568.5	RouterNet	CacheHits	46
568.5	RouterNet	CacheMisses	43
569	RouterNet	CacheHits	43
569	RouterNet	CacheMisses	46
569.5	RouterNet	CacheHits	44
569.5	RouterNet	CacheMisses	43
570	RouterNet	CacheHits	45
570	RouterNet	CacheMisses	43
570.5	RouterNet	CacheHits	42
570.5	RouterNet	CacheMisses	46
571	RouterNet	CacheHits	45
571	RouterNet	CacheMisses	45
571.5	RouterNet	CacheHits	46
571.5	RouterNet	CacheMisses	44
572	RouterNet	CacheHits	42
572	RouterNet	CacheMisses	45
572.5	RouterNet	CacheHits	34
572.5	RouterNet	CacheMisses	52
573	RouterNet	CacheHits	46
573	RouterNet	CacheMisses	46
573.5	RouterNet	CacheHits	45
573.5	RouterNet	CacheMisses	45
574	RouterNet	CacheHits	46
574	RouterNet	CacheMisses	46
574.5	RouterNet	CacheHits	44
574.5	RouterNet	CacheMisses	42
575	RouterNet	CacheHits	45
575	RouterNet	CacheMisses	46
575.5	RouterNet	CacheHits	46
575.5	RouterNet	CacheMisses	45
576	RouterNet	CacheHits	45
576	RouterNet	CacheMisses	45
576.5	RouterNet	CacheHits	46
576.5	RouterNet	CacheMisses	46
577	RouterNet	CacheHits	43
577	RouterNet	CacheMisses	42
577.5	RouterNet	CacheHits	46
577.5	RouterNet	CacheMisses	46
578	RouterNet	CacheHits	45
578	RouterNet	CacheMisses	45
578.5	RouterNet	CacheHits	46
578.5	RouterNet	CacheMisses	46
579	RouterNet	CacheHits	44
579	RouterNet	CacheMisses	42
579.5	RouterNet	CacheHits	45
579.5	RouterNet	CacheMisses	46
580	RouterNet	CacheHits	46
580	RouterNet	CacheMisses	45
580.5	RouterNet	CacheHits	45
580.5	RouterNet	CacheMisses	46
581	RouterNet	CacheHits	46
581	RouterNet	CacheMisses	45
581.5	RouterNet	CacheHits	44
581.5	RouterNet	CacheMisses	42
582	RouterNet	CacheHits	42
582	RouterNet	CacheMisses	42
582.5	RouterNet	CacheHits	35
582.5	RouterNet	CacheMisses	34
583	RouterNet	CacheHits	0
583	RouterNet	CacheMisses	0
583.5	RouterNet	CacheHits	0
583.5	RouterNet	CacheMisses	0
584	RouterNet	CacheHits	0
584	RouterNet	CacheMisses	0
584.5	RouterNet	CacheHits	0
584.5	RouterNet	CacheMisses	0
585	RouterNet	CacheHits	0
585	RouterNet	CacheMisses	0
585.5	RouterNet	CacheHits	0
585.5	RouterNet	CacheMisses	0
586	RouterNet	CacheHits	0
586	RouterNet	CacheMisses	0
586.5	RouterNet	CacheHits	0
586.5	RouterNet	CacheMisses	0
587	RouterNet	CacheHits	0
587	RouterNet	CacheMisses	0
587.5	RouterNet	CacheHits	0
587.5	RouterNet	CacheMisses	0
588	RouterNet	CacheHits	0
588	RouterNet	CacheMisses	0
588.5	RouterNet	CacheHits	0
588.5	RouterNet	CacheMisses	0
589	RouterNet	CacheHits	0
589	RouterNet	CacheMisses	0
589.5	RouterNet	CacheHits	0
589.5	RouterNet	CacheMisses	0
590	RouterNet	CacheHits	0
590	RouterNet	CacheMisses	0
590.5	RouterNet	CacheHits	0
590.5	RouterNet	CacheMisses	0
591	RouterNet	CacheHits	0
591	RouterNet	CacheMisses	0
591.5	RouterNet	CacheHits	0
591.5	RouterNet	CacheMisses	0
592	RouterNet	CacheHits	0
592	RouterNet	CacheMisses	0
592.5	RouterNet	CacheHits	0
592.5	RouterNet	CacheMisses	0
593	RouterNet	CacheHits	0
593	RouterNet	CacheMisses	0
593.5	RouterNet	CacheHits	0
593.5	RouterNet	CacheMisses	0
594	RouterNet	CacheHits	0
594	RouterNet	CacheMisses	0
594.5	RouterNet	CacheHits	0
594.5	RouterNet	CacheMisses	0
595	RouterNet	CacheHits	0
595	RouterNet	CacheMisses	0
595.5	RouterNet	CacheHits	0
595.5	RouterNet	CacheMisses	0
596	RouterNet	CacheHits	0
596	RouterNet	CacheMisses	0
596.5	RouterNet	CacheHits	0
596.5	RouterNet	CacheMisses	0
597	RouterNet	CacheHits	0
597	RouterNet	CacheMisses	0
597.5	RouterNet	CacheHits	0
597.5	RouterNet	CacheMisses	0
598	RouterNet	CacheHits	0
598	RouterNet	CacheMisses	0
598.5	RouterNet	CacheHits	0
598.5	RouterNet	CacheMisses	0
599	RouterNet	CacheHits	0
599	RouterNet	CacheMisses	0
599.5	RouterNet	CacheHits	0
599.5	RouterNet	CacheMisses	0
600	RouterNet	CacheHits	0
600	RouterNet	CacheMisses	0
600.5	RouterNet	CacheHits	0
600.5	RouterNet	CacheMisses	0
601	RouterNet	CacheHits	0
601	RouterNet	CacheMisses	0
601.5	RouterNet	CacheHits	0
601.5	RouterNet	CacheMisses	0
