Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
447.723	Streamer0	222	2	2	5108358	0	0,1
449.723	Streamer0	223	2	2	5108358	0	0,1
451.723	Streamer0	224	2	2	5108358	0	0,1
453.723	Streamer0	225	2	2	5108358	0	0,1
455.723	Streamer0	226	2	2	5108358	0	0,1
457.723	Streamer0	227	2	2	5108358	0	0,1
459.723	Streamer0	228	2	2	5108358	0	0,1
461.723	Streamer0	229	2	2	5108358	0	0,1
463.723	Streamer0	230	2	2	5108358	0	0,1
465.723	Streamer0	231	2	1	2122081	0	0
467.723	Streamer0	232	2	1	2122081	0	0
469.723	Streamer0	233	2	1	2122081	0	0
471.723	Streamer0	234	2	1	2122081	0	0
473.723	Streamer0	235	2	1	2122081	0	0
475.723	Streamer0	236	2	1	2122081	0	0
477.723	Streamer0	237	2	1	2122081	0	0
479.723	Streamer0	238	2	1	2122081	0	0
481.723	Streamer0	239	2	1	2122081	0	0
483.723	Streamer0	240	2	1	2122081	0	0
485.723	Streamer0	241	2	1	2122081	0	0
487.723	Streamer0	242	2	1	2122081	0	0
489.723	Streamer0	243	2	1	2122081	0	0
491.723	Streamer0	244	2	1	2122081	0	0
493.723	Streamer0	245	2	1	2122081	0	0
495.723	Streamer0	246	2	1	2122081	0	0
497.723	Streamer0	247	2	1	2122081	0	0
499.723	Streamer0	248	2	1	2122081	0	0
501.723	Streamer0	249	2	1	2122081	0	0
503.723	Streamer0	250	2	1	2122081	0	0
505.723	Streamer0	251	2	1	2122081	0	0
507.723	Streamer0	252	2	1	2122081	0	0
509.723	Streamer0	253	2	1	2122081	0	0
511.723	Streamer0	254	2	1	2122081	0	0
513.723	Streamer0	255	2	1	2122081	0	0
515.723	Streamer0	256	2	1	2122081	0	0
517.723	Streamer0	257	2	1	2122081	0	0
519.723	Streamer0	258	2	1	2122081	0	0
521.723	Streamer0	259	2	1	2122081	0	0
523.723	Streamer0	260	2	1	2122081	0	0
525.723	Streamer0	261	2	1	2122081	0	0
527.723	Streamer0	262	2	1	2122081	0	0
529.723	Streamer0	263	2	1	2122081	0	0
531.723	Streamer0	264	2	1	2122081	0	0
533.723	Streamer0	265	2	1	2122081	0	0
535.723	Streamer0	266	2	1	2122081	0	0
537.723	Streamer0	267	2	1	2122081	0	0
539.723	Streamer0	268	2	1	2122081	0	0
541.723	Streamer0	269	2	1	2122081	0	0
543.723	Streamer0	270	2	1	2122081	0	0
545.723	Streamer0	271	2	1	2122081	0	0
547.723	Streamer0	272	2	1	2122081	0	0
549.723	Streamer0	273	2	1	2122081	0	0
551.723	Streamer0	274	2	1	2122081	0	0
553.723	Streamer0	275	2	1	2122081	0	0
555.723	Streamer0	276	2	1	2122081	0	0
557.723	Streamer0	277	2	1	2122081	0	0
559.723	Streamer0	278	2	1	2122081	0	0
561.723	Streamer0	279	2	1	2122081	0	0
563.723	Streamer0	280	2	1	2122081	0	0
565.723	Streamer0	281	2	1	2122081	0	0
567.723	Streamer0	282	2	1	2122081	0	0
569.723	Streamer0	283	2	1	2122081	0	0
571.723	Streamer0	284	2	1	2122081	0	0
573.723	Streamer0	285	2	1	2122081	0	0
575.723	Streamer0	286	2	1	2122081	0	0
577.723	Streamer0	287	2	1	2122081	0	0
579.723	Streamer0	288	2	1	2122081	0	0
581.723	Streamer0	289	2	1	2122081	0	0
583.723	Streamer0	290	2	1	2122081	0	0
585.723	Streamer0	291	2	1	2122081	0	0
587.723	Streamer0	292	2	2	5108358	0	0,1
589.723	Streamer0	293	2	2	5108358	0	0,1
591.723	Streamer0	294	2	2	5108358	0	0,1
593.723	Streamer0	295	2	2	5108358	0	0,1
595.723	Streamer0	296	2	2	5108358	0	0,1
597.723	Streamer0	297	2	2	5108358	0	0,1
599.723	Streamer0	298	2	3	9885231	0	0,1,2
