Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
545.82	Streamer2	272	2	1	2122081	0	0
547.82	Streamer2	273	2	1	2122081	0	0
549.82	Streamer2	274	2	1	2122081	0	0
551.82	Streamer2	275	2	1	2122081	0	0
553.82	Streamer2	276	2	1	2122081	0	0
555.82	Streamer2	277	2	1	2122081	0	0
557.82	Streamer2	278	2	1	2122081	0	0
559.82	Streamer2	279	2	1	2122081	0	0
561.82	Streamer2	280	2	1	2122081	0	0
563.82	Streamer2	281	2	1	2122081	0	0
565.82	Streamer2	282	2	1	2122081	0	0
567.82	Streamer2	283	2	1	2122081	0	0
569.82	Streamer2	284	2	1	2122081	0	0
571.82	Streamer2	285	2	1	2122081	0	0
573.82	Streamer2	286	2	1	2122081	0	0
575.82	Streamer2	287	2	1	2122081	0	0
577.82	Streamer2	288	2	1	2122081	0	0
579.82	Streamer2	289	2	1	2122081	0	0
581.82	Streamer2	290	2	1	2122081	0	0
583.82	Streamer2	291	2	1	2122081	0	0
585.82	Streamer2	292	2	1	2122081	0	0
587.82	Streamer2	293	2	1	2122081	0	0
589.82	Streamer2	294	2	2	5108358	0	0,1
591.82	Streamer2	295	2	2	5108358	0	0,1
593.82	Streamer2	296	2	2	5108358	0	0,1
595.82	Streamer2	297	2	2	5108358	0	0,1
597.82	Streamer2	298	2	3	9885231	0	0,1,2
