Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
325.713	Streamer0	161	2	2	5108358	0	0,1
327.713	Streamer0	162	2	2	5108358	0	0,1
329.713	Streamer0	163	2	2	5108358	0	0,1
331.713	Streamer0	164	2	2	5108358	0	0,1
333.713	Streamer0	165	2	1	2122081	0	0
335.713	Streamer0	166	2	1	2122081	0	0
337.713	Streamer0	167	2	1	2122081	0	0
339.713	Streamer0	168	2	1	2122081	0	0
341.713	Streamer0	169	2	1	2122081	0	0
343.713	Streamer0	170	2	1	2122081	0	0
345.713	Streamer0	171	2	1	2122081	0	0
347.713	Streamer0	172	2	1	2122081	0	0
349.713	Streamer0	173	2	1	2122081	0	0
351.713	Streamer0	174	2	1	2122081	0	0
353.713	Streamer0	175	2	1	2122081	0	0
355.713	Streamer0	176	2	1	2122081	0	0
357.713	Streamer0	177	2	1	2122081	0	0
359.713	Streamer0	178	2	1	2122081	0	0
361.713	Streamer0	179	2	1	2122081	0	0
363.713	Streamer0	180	2	1	2122081	0	0
365.713	Streamer0	181	2	2	5108358	0	0,1
367.713	Streamer0	182	2	2	5108358	0	0,1
369.713	Streamer0	183	2	2	5108358	0	0,1
371.713	Streamer0	184	2	2	5108358	0	0,1
373.713	Streamer0	185	2	2	5108358	0	0,1
375.713	Streamer0	186	2	2	5108358	0	0,1
377.713	Streamer0	187	2	2	5108358	0	0,1
379.713	Streamer0	188	2	2	5108358	0	0,1
381.713	Streamer0	189	2	1	2122081	0	0
383.713	Streamer0	190	2	1	2122081	0	0
385.713	Streamer0	191	2	1	2122081	0	0
387.713	Streamer0	192	2	1	2122081	0	0
389.713	Streamer0	193	2	1	2122081	0	0
391.713	Streamer0	194	2	1	2122081	0	0
393.713	Streamer0	195	2	1	2122081	0	0
395.713	Streamer0	196	2	1	2122081	0	0
397.713	Streamer0	197	2	1	2122081	0	0
399.713	Streamer0	198	2	1	2122081	0	0
401.713	Streamer0	199	2	1	2122081	0	0
403.713	Streamer0	200	2	1	2122081	0	0
405.713	Streamer0	201	2	1	2122081	0	0
407.713	Streamer0	202	2	1	2122081	0	0
409.713	Streamer0	203	2	1	2122081	0	0
411.713	Streamer0	204	2	1	2122081	0	0
413.713	Streamer0	205	2	1	2122081	0	0
415.713	Streamer0	206	2	1	2122081	0	0
417.713	Streamer0	207	2	1	2122081	0	0
419.713	Streamer0	208	2	1	2122081	0	0
421.713	Streamer0	209	2	1	2122081	0	0
423.713	Streamer0	210	2	1	2122081	0	0
425.713	Streamer0	211	2	1	2122081	0	0
427.713	Streamer0	212	2	1	2122081	0	0
429.713	Streamer0	213	2	1	2122081	0	0
431.713	Streamer0	214	2	1	2122081	0	0
433.713	Streamer0	215	2	1	2122081	0	0
435.713	Streamer0	216	2	1	2122081	0	0
437.713	Streamer0	217	2	1	2122081	0	0
439.713	Streamer0	218	2	1	2122081	0	0
441.713	Streamer0	219	2	1	2122081	0	0
443.713	Streamer0	220	2	2	5108358	0	0,1
445.713	Streamer0	221	2	2	5108358	0	0,1
447.713	Streamer0	222	2	2	5108358	0	0,1
449.713	Streamer0	223	2	2	5108358	0	0,1
451.713	Streamer0	224	2	2	5108358	0	0,1
453.713	Streamer0	225	2	2	5108358	0	0,1
455.713	Streamer0	226	2	2	5108358	0	0,1
457.713	Streamer0	227	2	2	5108358	0	0,1
459.713	Streamer0	228	2	2	5108358	0	0,1
461.713	Streamer0	229	2	2	5108358	0	0,1
463.713	Streamer0	230	2	2	5108358	0	0,1
465.713	Streamer0	231	2	1	2122081	0	0
467.713	Streamer0	232	2	1	2122081	0	0
469.713	Streamer0	233	2	1	2122081	0	0
471.713	Streamer0	234	2	1	2122081	0	0
473.713	Streamer0	235	2	1	2122081	0	0
475.713	Streamer0	236	2	1	2122081	0	0
477.713	Streamer0	237	2	1	2122081	0	0
479.713	Streamer0	238	2	1	2122081	0	0
481.713	Streamer0	239	2	1	2122081	0	0
483.713	Streamer0	240	2	1	2122081	0	0
485.713	Streamer0	241	2	1	2122081	0	0
487.713	Streamer0	242	2	1	2122081	0	0
489.713	Streamer0	243	2	1	2122081	0	0
491.713	Streamer0	244	2	1	2122081	0	0
493.713	Streamer0	245	2	1	2122081	0	0
495.713	Streamer0	246	2	1	2122081	0	0
497.713	Streamer0	247	2	1	2122081	0	0
499.713	Streamer0	248	2	1	2122081	0	0
501.713	Streamer0	249	2	1	2122081	0	0
503.713	Streamer0	250	2	1	2122081	0	0
505.713	Streamer0	251	2	1	2122081	0	0
507.713	Streamer0	252	2	1	2122081	0	0
509.713	Streamer0	253	2	1	2122081	0	0
511.713	Streamer0	254	2	1	2122081	0	0
513.713	Streamer0	255	2	1	2122081	0	0
515.713	Streamer0	256	2	1	2122081	0	0
517.713	Streamer0	257	2	1	2122081	0	0
519.713	Streamer0	258	2	1	2122081	0	0
521.713	Streamer0	259	2	1	2122081	0	0
523.713	Streamer0	260	2	1	2122081	0	0
525.713	Streamer0	261	2	1	2122081	0	0
527.713	Streamer0	262	2	1	2122081	0	0
529.713	Streamer0	263	2	1	2122081	0	0
531.713	Streamer0	264	2	1	2122081	0	0
533.713	Streamer0	265	2	1	2122081	0	0
535.713	Streamer0	266	2	1	2122081	0	0
537.713	Streamer0	267	2	1	2122081	0	0
539.713	Streamer0	268	2	1	2122081	0	0
541.713	Streamer0	269	2	1	2122081	0	0
543.713	Streamer0	270	2	1	2122081	0	0
545.713	Streamer0	271	2	1	2122081	0	0
547.713	Streamer0	272	2	1	2122081	0	0
549.713	Streamer0	273	2	1	2122081	0	0
551.713	Streamer0	274	2	1	2122081	0	0
553.713	Streamer0	275	2	1	2122081	0	0
555.713	Streamer0	276	2	1	2122081	0	0
557.713	Streamer0	277	2	1	2122081	0	0
559.713	Streamer0	278	2	1	2122081	0	0
561.713	Streamer0	279	2	1	2122081	0	0
563.713	Streamer0	280	2	1	2122081	0	0
565.713	Streamer0	281	2	1	2122081	0	0
567.713	Streamer0	282	2	1	2122081	0	0
569.713	Streamer0	283	2	1	2122081	0	0
571.713	Streamer0	284	2	1	2122081	0	0
573.713	Streamer0	285	2	1	2122081	0	0
575.713	Streamer0	286	2	1	2122081	0	0
577.713	Streamer0	287	2	1	2122081	0	0
579.713	Streamer0	288	2	1	2122081	0	0
581.713	Streamer0	289	2	1	2122081	0	0
583.713	Streamer0	290	2	1	2122081	0	0
585.713	Streamer0	291	2	1	2122081	0	0
587.713	Streamer0	292	2	2	5108358	0	0,1
589.713	Streamer0	293	2	2	5108358	0	0,1
591.713	Streamer0	294	2	2	5108358	0	0,1
593.713	Streamer0	295	2	2	5108358	0	0,1
595.713	Streamer0	296	2	2	5108358	0	0,1
597.713	Streamer0	297	2	2	5108358	0	0,1
599.713	Streamer0	298	2	3	9885231	0	0,1,2
