Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
557.712	Streamer0	277	2	1	2122081	0	0
559.712	Streamer0	278	2	1	2122081	0	0
561.712	Streamer0	279	2	1	2122081	0	0
563.712	Streamer0	280	2	1	2122081	0	0
565.712	Streamer0	281	2	1	2122081	0	0
567.712	Streamer0	282	2	1	2122081	0	0
569.712	Streamer0	283	2	1	2122081	0	0
571.712	Streamer0	284	2	1	2122081	0	0
573.712	Streamer0	285	2	1	2122081	0	0
575.712	Streamer0	286	2	1	2122081	0	0
577.712	Streamer0	287	2	1	2122081	0	0
579.712	Streamer0	288	2	1	2122081	0	0
581.712	Streamer0	289	2	1	2122081	0	0
583.712	Streamer0	290	2	1	2122081	0	0
585.712	Streamer0	291	2	1	2122081	0	0
587.712	Streamer0	292	2	2	5108358	0	0,1
589.712	Streamer0	293	2	2	5108358	0	0,1
591.712	Streamer0	294	2	2	5108358	0	0,1
593.712	Streamer0	295	2	2	5108358	0	0,1
595.712	Streamer0	296	2	2	5108358	0	0,1
597.712	Streamer0	297	2	2	5108358	0	0,1
599.712	Streamer0	298	2	3	9885231	0	0,1,2
