Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
303.702	Streamer0	150	2	1	2122081	0	0
305.702	Streamer0	151	2	1	2122081	0	0
307.702	Streamer0	152	2	1	2122081	0	0
309.702	Streamer0	153	2	1	2122081	0	0
311.702	Streamer0	154	2	2	5108358	0	0,1
313.702	Streamer0	155	2	2	5108358	0	0,1
315.702	Streamer0	156	2	2	5108358	0	0,1
317.702	Streamer0	157	2	2	5108358	0	0,1
319.702	Streamer0	158	2	2	5108358	0	0,1
321.702	Streamer0	159	2	2	5108358	0	0,1
323.702	Streamer0	160	2	2	5108358	0	0,1
325.702	Streamer0	161	2	2	5108358	0	0,1
327.702	Streamer0	162	2	2	5108358	0	0,1
329.702	Streamer0	163	2	1	2122081	0	0
331.702	Streamer0	164	2	1	2122081	0	0
333.702	Streamer0	165	2	1	2122081	0	0
335.702	Streamer0	166	2	1	2122081	0	0
337.702	Streamer0	167	2	1	2122081	0	0
339.702	Streamer0	168	2	1	2122081	0	0
341.702	Streamer0	169	2	1	2122081	0	0
343.702	Streamer0	170	2	1	2122081	0	0
345.702	Streamer0	171	2	1	2122081	0	0
347.702	Streamer0	172	2	1	2122081	0	0
349.702	Streamer0	173	2	1	2122081	0	0
351.702	Streamer0	174	2	1	2122081	0	0
353.702	Streamer0	175	2	1	2122081	0	0
355.702	Streamer0	176	2	1	2122081	0	0
357.702	Streamer0	177	2	1	2122081	0	0
359.702	Streamer0	178	2	1	2122081	0	0
361.702	Streamer0	179	2	1	2122081	0	0
363.702	Streamer0	180	2	2	5108358	0	0,1
365.702	Streamer0	181	2	2	5108358	0	0,1
367.702	Streamer0	182	2	2	5108358	0	0,1
369.702	Streamer0	183	2	2	5108358	0	0,1
371.702	Streamer0	184	2	2	5108358	0	0,1
373.702	Streamer0	185	2	2	5108358	0	0,1
375.702	Streamer0	186	2	1	2122081	0	0
377.702	Streamer0	187	2	1	2122081	0	0
379.702	Streamer0	188	2	1	2122081	0	0
381.702	Streamer0	189	2	1	2122081	0	0
383.702	Streamer0	190	2	1	2122081	0	0
385.702	Streamer0	191	2	1	2122081	0	0
387.702	Streamer0	192	2	1	2122081	0	0
389.702	Streamer0	193	2	1	2122081	0	0
391.702	Streamer0	194	2	1	2122081	0	0
393.702	Streamer0	195	2	1	2122081	0	0
395.702	Streamer0	196	2	1	2122081	0	0
397.702	Streamer0	197	2	1	2122081	0	0
399.702	Streamer0	198	2	1	2122081	0	0
401.702	Streamer0	199	2	1	2122081	0	0
403.702	Streamer0	200	2	1	2122081	0	0
405.702	Streamer0	201	2	1	2122081	0	0
407.702	Streamer0	202	2	1	2122081	0	0
409.702	Streamer0	203	2	1	2122081	0	0
411.702	Streamer0	204	2	1	2122081	0	0
413.702	Streamer0	205	2	1	2122081	0	0
415.702	Streamer0	206	2	1	2122081	0	0
417.702	Streamer0	207	2	1	2122081	0	0
419.702	Streamer0	208	2	1	2122081	0	0
421.702	Streamer0	209	2	1	2122081	0	0
423.702	Streamer0	210	2	1	2122081	0	0
425.702	Streamer0	211	2	1	2122081	0	0
427.702	Streamer0	212	2	1	2122081	0	0
429.702	Streamer0	213	2	1	2122081	0	0
431.702	Streamer0	214	2	1	2122081	0	0
433.702	Streamer0	215	2	1	2122081	0	0
435.702	Streamer0	216	2	1	2122081	0	0
437.702	Streamer0	217	2	1	2122081	0	0
439.702	Streamer0	218	2	1	2122081	0	0
441.702	Streamer0	219	2	2	5108358	0	0,1
443.702	Streamer0	220	2	2	5108358	0	0,1
445.702	Streamer0	221	2	2	5108358	0	0,1
447.702	Streamer0	222	2	2	5108358	0	0,1
449.702	Streamer0	223	2	2	5108358	0	0,1
451.702	Streamer0	224	2	2	5108358	0	0,1
453.702	Streamer0	225	2	2	5108358	0	0,1
455.702	Streamer0	226	2	2	5108358	0	0,1
457.702	Streamer0	227	2	2	5108358	0	0,1
459.702	Streamer0	228	2	2	5108358	0	0,1
461.702	Streamer0	229	2	2	5108358	0	0,1
463.702	Streamer0	230	2	2	5108358	0	0,1
465.702	Streamer0	231	2	2	5108358	0	0,1
467.702	Streamer0	232	2	1	2122081	0	0
469.702	Streamer0	233	2	1	2122081	0	0
471.702	Streamer0	234	2	1	2122081	0	0
473.702	Streamer0	235	2	1	2122081	0	0
475.702	Streamer0	236	2	1	2122081	0	0
477.702	Streamer0	237	2	1	2122081	0	0
479.702	Streamer0	238	2	1	2122081	0	0
481.702	Streamer0	239	2	1	2122081	0	0
483.702	Streamer0	240	2	1	2122081	0	0
485.702	Streamer0	241	2	1	2122081	0	0
487.702	Streamer0	242	2	1	2122081	0	0
489.702	Streamer0	243	2	1	2122081	0	0
491.702	Streamer0	244	2	1	2122081	0	0
493.702	Streamer0	245	2	1	2122081	0	0
495.702	Streamer0	246	2	1	2122081	0	0
497.702	Streamer0	247	2	1	2122081	0	0
499.702	Streamer0	248	2	1	2122081	0	0
501.702	Streamer0	249	2	1	2122081	0	0
503.702	Streamer0	250	2	1	2122081	0	0
505.702	Streamer0	251	2	1	2122081	0	0
507.702	Streamer0	252	2	1	2122081	0	0
509.702	Streamer0	253	2	1	2122081	0	0
511.702	Streamer0	254	2	1	2122081	0	0
513.702	Streamer0	255	2	1	2122081	0	0
515.702	Streamer0	256	2	1	2122081	0	0
517.702	Streamer0	257	2	1	2122081	0	0
519.702	Streamer0	258	2	1	2122081	0	0
521.702	Streamer0	259	2	1	2122081	0	0
523.702	Streamer0	260	2	1	2122081	0	0
525.702	Streamer0	261	2	1	2122081	0	0
527.702	Streamer0	262	2	1	2122081	0	0
529.702	Streamer0	263	2	1	2122081	0	0
531.702	Streamer0	264	2	1	2122081	0	0
533.702	Streamer0	265	2	1	2122081	0	0
535.702	Streamer0	266	2	1	2122081	0	0
537.702	Streamer0	267	2	1	2122081	0	0
539.702	Streamer0	268	2	1	2122081	0	0
541.702	Streamer0	269	2	1	2122081	0	0
543.702	Streamer0	270	2	1	2122081	0	0
545.702	Streamer0	271	2	1	2122081	0	0
547.702	Streamer0	272	2	1	2122081	0	0
549.702	Streamer0	273	2	1	2122081	0	0
551.702	Streamer0	274	2	1	2122081	0	0
553.702	Streamer0	275	2	1	2122081	0	0
555.702	Streamer0	276	2	1	2122081	0	0
557.702	Streamer0	277	2	1	2122081	0	0
559.702	Streamer0	278	2	1	2122081	0	0
561.702	Streamer0	279	2	1	2122081	0	0
563.702	Streamer0	280	2	1	2122081	0	0
565.702	Streamer0	281	2	1	2122081	0	0
567.702	Streamer0	282	2	1	2122081	0	0
569.702	Streamer0	283	2	1	2122081	0	0
571.702	Streamer0	284	2	1	2122081	0	0
573.702	Streamer0	285	2	1	2122081	0	0
575.702	Streamer0	286	2	1	2122081	0	0
577.702	Streamer0	287	2	1	2122081	0	0
579.702	Streamer0	288	2	1	2122081	0	0
581.702	Streamer0	289	2	1	2122081	0	0
583.702	Streamer0	290	2	1	2122081	0	0
585.702	Streamer0	291	2	1	2122081	0	0
587.702	Streamer0	292	2	2	5108358	0	0,1
589.702	Streamer0	293	2	2	5108358	0	0,1
591.702	Streamer0	294	2	2	5108358	0	0,1
593.702	Streamer0	295	2	2	5108358	0	0,1
595.702	Streamer0	296	2	2	5108358	0	0,1
597.702	Streamer0	297	2	2	5108358	0	0,1
599.702	Streamer0	298	2	3	9885231	0	0,1,2
