Time	Node	Type	Packets	
566.5	Router2	CacheMisses	42
567	Router2	CacheHits	0
567	Router2	CacheMisses	45
567.5	Router2	CacheHits	0
567.5	Router2	CacheMisses	46
568	Router2	CacheHits	0
568	Router2	CacheMisses	42
568.5	Router2	CacheHits	0
568.5	Router2	CacheMisses	45
569	Router2	CacheHits	0
569	Router2	CacheMisses	42
569.5	Router2	CacheHits	0
569.5	Router2	CacheMisses	45
570	Router2	CacheHits	0
570	Router2	CacheMisses	46
570.5	Router2	CacheHits	0
570.5	Router2	CacheMisses	41
571	Router2	CacheHits	0
571	Router2	CacheMisses	46
571.5	Router2	CacheHits	0
571.5	Router2	CacheMisses	45
572	Router2	CacheHits	0
572	Router2	CacheMisses	42
572.5	Router2	CacheHits	0
572.5	Router2	CacheMisses	43
573	Router2	CacheHits	0
573	Router2	CacheMisses	45
573.5	Router2	CacheHits	0
573.5	Router2	CacheMisses	46
574	Router2	CacheHits	0
574	Router2	CacheMisses	45
574.5	Router2	CacheHits	0
574.5	Router2	CacheMisses	42
575	Router2	CacheHits	0
575	Router2	CacheMisses	46
575.5	Router2	CacheHits	0
575.5	Router2	CacheMisses	45
576	Router2	CacheHits	0
576	Router2	CacheMisses	46
576.5	Router2	CacheHits	0
576.5	Router2	CacheMisses	45
577	Router2	CacheHits	0
577	Router2	CacheMisses	43
577.5	Router2	CacheHits	0
577.5	Router2	CacheMisses	45
578	Router2	CacheHits	0
578	Router2	CacheMisses	46
578.5	Router2	CacheHits	0
578.5	Router2	CacheMisses	45
579	Router2	CacheHits	0
579	Router2	CacheMisses	42
579.5	Router2	CacheHits	0
579.5	Router2	CacheMisses	46
580	Router2	CacheHits	0
580	Router2	CacheMisses	45
580.5	Router2	CacheHits	0
580.5	Router2	CacheMisses	46
581	Router2	CacheHits	0
581	Router2	CacheMisses	45
581.5	Router2	CacheHits	0
581.5	Router2	CacheMisses	43
582	Router2	CacheHits	0
582	Router2	CacheMisses	41
582.5	Router2	CacheHits	0
582.5	Router2	CacheMisses	32
583	Router2	CacheHits	0
583	Router2	CacheMisses	0
583.5	Router2	CacheHits	0
583.5	Router2	CacheMisses	0
584	Router2	CacheHits	0
584	Router2	CacheMisses	0
584.5	Router2	CacheHits	0
584.5	Router2	CacheMisses	0
585	Router2	CacheHits	0
585	Router2	CacheMisses	0
585.5	Router2	CacheHits	0
585.5	Router2	CacheMisses	0
586	Router2	CacheHits	0
586	Router2	CacheMisses	0
586.5	Router2	CacheHits	0
586.5	Router2	CacheMisses	0
587	Router2	CacheHits	0
587	Router2	CacheMisses	0
587.5	Router2	CacheHits	0
587.5	Router2	CacheMisses	0
588	Router2	CacheHits	0
588	Router2	CacheMisses	0
588.5	Router2	CacheHits	0
588.5	Router2	CacheMisses	0
589	Router2	CacheHits	0
589	Router2	CacheMisses	0
589.5	Router2	CacheHits	0
589.5	Router2	CacheMisses	0
590	Router2	CacheHits	0
590	Router2	CacheMisses	0
590.5	Router2	CacheHits	0
590.5	Router2	CacheMisses	0
591	Router2	CacheHits	0
591	Router2	CacheMisses	0
591.5	Router2	CacheHits	0
591.5	Router2	CacheMisses	0
592	Router2	CacheHits	0
592	Router2	CacheMisses	0
592.5	Router2	CacheHits	0
592.5	Router2	CacheMisses	0
593	Router2	CacheHits	0
593	Router2	CacheMisses	0
593.5	Router2	CacheHits	0
593.5	Router2	CacheMisses	0
594	Router2	CacheHits	0
594	Router2	CacheMisses	0
594.5	Router2	CacheHits	0
594.5	Router2	CacheMisses	0
595	Router2	CacheHits	0
595	Router2	CacheMisses	0
595.5	Router2	CacheHits	0
595.5	Router2	CacheMisses	0
596	Router2	CacheHits	0
596	Router2	CacheMisses	0
596.5	Router2	CacheHits	0
596.5	Router2	CacheMisses	0
597	Router2	CacheHits	0
597	Router2	CacheMisses	0
597.5	Router2	CacheHits	0
597.5	Router2	CacheMisses	0
598	Router2	CacheHits	0
598	Router2	CacheMisses	0
598.5	Router2	CacheHits	0
598.5	Router2	CacheMisses	0
599	Router2	CacheHits	0
599	Router2	CacheMisses	0
599.5	Router2	CacheHits	0
599.5	Router2	CacheMisses	0
600	Router2	CacheHits	0
600	Router2	CacheMisses	0
600.5	Router2	CacheHits	0
600.5	Router2	CacheMisses	0
601	Router2	CacheHits	0
601	Router2	CacheMisses	0
601.5	Router2	CacheHits	0
601.5	Router2	CacheMisses	0
602	Router2	CacheHits	0
602	Router2	CacheMisses	0
602.5	Router2	CacheHits	0
602.5	Router2	CacheMisses	0
603	Router2	CacheHits	0
603	Router2	CacheMisses	0
603.5	Router2	CacheHits	0
603.5	Router2	CacheMisses	0
604	Router2	CacheHits	0
604	Router2	CacheMisses	0
604.5	Router2	CacheHits	0
604.5	Router2	CacheMisses	0
605	Router2	CacheHits	0
605	Router2	CacheMisses	0
605.5	Router2	CacheHits	0
605.5	Router2	CacheMisses	0
606	Router2	CacheHits	0
606	Router2	CacheMisses	0
606.5	Router2	CacheHits	0
606.5	Router2	CacheMisses	0
607	Router2	CacheHits	0
607	Router2	CacheMisses	0
607.5	Router2	CacheHits	0
607.5	Router2	CacheMisses	0
608	Router2	CacheHits	0
608	Router2	CacheMisses	0
608.5	Router2	CacheHits	0
608.5	Router2	CacheMisses	0
609	Router2	CacheHits	0
609	Router2	CacheMisses	0
609.5	Router2	CacheHits	0
609.5	Router2	CacheMisses	0
610	Router2	CacheHits	0
610	Router2	CacheMisses	0
610.5	Router2	CacheHits	0
610.5	Router2	CacheMisses	0
611	Router2	CacheHits	0
611	Router2	CacheMisses	0
611.5	Router2	CacheHits	0
611.5	Router2	CacheMisses	0
612	Router2	CacheHits	0
612	Router2	CacheMisses	0
612.5	Router2	CacheHits	0
612.5	Router2	CacheMisses	0
613	Router2	CacheHits	0
613	Router2	CacheMisses	0
613.5	Router2	CacheHits	0
613.5	Router2	CacheMisses	0
614	Router2	CacheHits	0
614	Router2	CacheMisses	0
614.5	Router2	CacheHits	0
614.5	Router2	CacheMisses	0
615	Router2	CacheHits	0
615	Router2	CacheMisses	0
615.5	Router2	CacheHits	0
615.5	Router2	CacheMisses	0
616	Router2	CacheHits	0
616	Router2	CacheMisses	0
616.5	Router2	CacheHits	0
616.5	Router2	CacheMisses	0
617	Router2	CacheHits	0
617	Router2	CacheMisses	0
617.5	Router2	CacheHits	0
617.5	Router2	CacheMisses	0
618	Router2	CacheHits	0
618	Router2	CacheMisses	0
618.5	Router2	CacheHits	0
618.5	Router2	CacheMisses	0
619	Router2	CacheHits	0
619	Router2	CacheMisses	0
619.5	Router2	CacheHits	0
619.5	Router2	CacheMisses	0
620	Router2	CacheHits	0
620	Router2	CacheMisses	0
620.5	Router2	CacheHits	0
620.5	Router2	CacheMisses	0
621	Router2	CacheHits	0
621	Router2	CacheMisses	0
621.5	Router2	CacheHits	0
621.5	Router2	CacheMisses	0
622	Router2	CacheHits	0
622	Router2	CacheMisses	0
622.5	Router2	CacheHits	0
622.5	Router2	CacheMisses	0
623	Router2	CacheHits	0
623	Router2	CacheMisses	0
623.5	Router2	CacheHits	0
623.5	Router2	CacheMisses	0
624	Router2	CacheHits	0
624	Router2	CacheMisses	0
624.5	Router2	CacheHits	0
624.5	Router2	CacheMisses	0
625	Router2	CacheHits	0
625	Router2	CacheMisses	0
625.5	Router2	CacheHits	0
625.5	Router2	CacheMisses	0
626	Router2	CacheHits	0
626	Router2	CacheMisses	0
626.5	Router2	CacheHits	0
626.5	Router2	CacheMisses	0
627	Router2	CacheHits	0
627	Router2	CacheMisses	0
627.5	Router2	CacheHits	0
627.5	Router2	CacheMisses	0
628	Router2	CacheHits	0
628	Router2	CacheMisses	0
628.5	Router2	CacheHits	0
628.5	Router2	CacheMisses	0
629	Router2	CacheHits	0
629	Router2	CacheMisses	0
629.5	Router2	CacheHits	0
629.5	Router2	CacheMisses	0
630	Router2	CacheHits	0
630	Router2	CacheMisses	0
630.5	Router2	CacheHits	0
630.5	Router2	CacheMisses	0
631	Router2	CacheHits	0
631	Router2	CacheMisses	0
631.5	Router2	CacheHits	0
631.5	Router2	CacheMisses	0
632	Router2	CacheHits	0
632	Router2	CacheMisses	0
632.5	Router2	CacheHits	0
632.5	Router2	CacheMisses	0
633	Router2	CacheHits	0
633	Router2	CacheMisses	0
633.5	Router2	CacheHits	0
633.5	Router2	CacheMisses	0
634	Router2	CacheHits	0
634	Router2	CacheMisses	0
634.5	Router2	CacheHits	0
634.5	Router2	CacheMisses	0
635	Router2	CacheHits	0
635	Router2	CacheMisses	0
635.5	Router2	CacheHits	0
635.5	Router2	CacheMisses	0
636	Router2	CacheHits	0
636	Router2	CacheMisses	0
636.5	Router2	CacheHits	0
636.5	Router2	CacheMisses	0
637	Router2	CacheHits	0
637	Router2	CacheMisses	0
637.5	Router2	CacheHits	0
637.5	Router2	CacheMisses	0
638	Router2	CacheHits	0
638	Router2	CacheMisses	0
638.5	Router2	CacheHits	0
638.5	Router2	CacheMisses	0
639	Router2	CacheHits	0
639	Router2	CacheMisses	0
639.5	Router2	CacheHits	0
639.5	Router2	CacheMisses	0
640	Router2	CacheHits	0
640	Router2	CacheMisses	0
640.5	Router2	CacheHits	0
640.5	Router2	CacheMisses	0
641	Router2	CacheHits	0
641	Router2	CacheMisses	0
641.5	Router2	CacheHits	0
641.5	Router2	CacheMisses	0
642	Router2	CacheHits	0
642	Router2	CacheMisses	0
642.5	Router2	CacheHits	0
642.5	Router2	CacheMisses	0
643	Router2	CacheHits	0
643	Router2	CacheMisses	0
643.5	Router2	CacheHits	0
643.5	Router2	CacheMisses	0
644	Router2	CacheHits	0
644	Router2	CacheMisses	0
644.5	Router2	CacheHits	0
644.5	Router2	CacheMisses	0
645	Router2	CacheHits	0
645	Router2	CacheMisses	0
645.5	Router2	CacheHits	0
645.5	Router2	CacheMisses	0
646	Router2	CacheHits	0
646	Router2	CacheMisses	0
646.5	Router2	CacheHits	0
646.5	Router2	CacheMisses	0
647	Router2	CacheHits	0
647	Router2	CacheMisses	0
647.5	Router2	CacheHits	0
647.5	Router2	CacheMisses	0
648	Router2	CacheHits	0
648	Router2	CacheMisses	0
648.5	Router2	CacheHits	0
648.5	Router2	CacheMisses	0
649	Router2	CacheHits	0
649	Router2	CacheMisses	0
649.5	Router2	CacheHits	0
649.5	Router2	CacheMisses	0
650	Router2	CacheHits	0
650	Router2	CacheMisses	0
650.5	Router2	CacheHits	0
650.5	Router2	CacheMisses	0
651	Router2	CacheHits	0
651	Router2	CacheMisses	0
651.5	Router2	CacheHits	0
651.5	Router2	CacheMisses	0
652	Router2	CacheHits	0
652	Router2	CacheMisses	0
652.5	Router2	CacheHits	0
652.5	Router2	CacheMisses	0
653	Router2	CacheHits	0
653	Router2	CacheMisses	0
653.5	Router2	CacheHits	0
653.5	Router2	CacheMisses	0
654	Router2	CacheHits	0
654	Router2	CacheMisses	0
654.5	Router2	CacheHits	0
654.5	Router2	CacheMisses	0
655	Router2	CacheHits	0
655	Router2	CacheMisses	0
655.5	Router2	CacheHits	0
655.5	Router2	CacheMisses	0
656	Router2	CacheHits	0
656	Router2	CacheMisses	0
656.5	Router2	CacheHits	0
656.5	Router2	CacheMisses	0
657	Router2	CacheHits	0
657	Router2	CacheMisses	0
657.5	Router2	CacheHits	0
657.5	Router2	CacheMisses	0
658	Router2	CacheHits	0
658	Router2	CacheMisses	0
658.5	Router2	CacheHits	0
658.5	Router2	CacheMisses	0
659	Router2	CacheHits	0
659	Router2	CacheMisses	0
659.5	Router2	CacheHits	0
659.5	Router2	CacheMisses	0
660	Router2	CacheHits	0
660	Router2	CacheMisses	0
660.5	Router2	CacheHits	0
660.5	Router2	CacheMisses	0
661	Router2	CacheHits	0
661	Router2	CacheMisses	0
661.5	Router2	CacheHits	0
661.5	Router2	CacheMisses	0
662	Router2	CacheHits	0
662	Router2	CacheMisses	0
662.5	Router2	CacheHits	0
662.5	Router2	CacheMisses	0
663	Router2	CacheHits	0
663	Router2	CacheMisses	0
663.5	Router2	CacheHits	0
663.5	Router2	CacheMisses	0
664	Router2	CacheHits	0
664	Router2	CacheMisses	0
664.5	Router2	CacheHits	0
664.5	Router2	CacheMisses	0
665	Router2	CacheHits	0
665	Router2	CacheMisses	0
665.5	Router2	CacheHits	0
665.5	Router2	CacheMisses	0
666	Router2	CacheHits	0
666	Router2	CacheMisses	0
666.5	Router2	CacheHits	0
666.5	Router2	CacheMisses	0
667	Router2	CacheHits	0
667	Router2	CacheMisses	0
667.5	Router2	CacheHits	0
667.5	Router2	CacheMisses	0
668	Router2	CacheHits	0
668	Router2	CacheMisses	0
668.5	Router2	CacheHits	0
668.5	Router2	CacheMisses	0
669	Router2	CacheHits	0
669	Router2	CacheMisses	0
669.5	Router2	CacheHits	0
669.5	Router2	CacheMisses	0
670	Router2	CacheHits	0
670	Router2	CacheMisses	0
670.5	Router2	CacheHits	0
670.5	Router2	CacheMisses	0
671	Router2	CacheHits	0
671	Router2	CacheMisses	0
671.5	Router2	CacheHits	0
671.5	Router2	CacheMisses	0
672	Router2	CacheHits	0
672	Router2	CacheMisses	0
672.5	Router2	CacheHits	0
672.5	Router2	CacheMisses	0
673	Router2	CacheHits	0
673	Router2	CacheMisses	0
673.5	Router2	CacheHits	0
673.5	Router2	CacheMisses	0
674	Router2	CacheHits	0
674	Router2	CacheMisses	0
674.5	Router2	CacheHits	0
674.5	Router2	CacheMisses	0
675	Router2	CacheHits	0
675	Router2	CacheMisses	0
675.5	Router2	CacheHits	0
675.5	Router2	CacheMisses	0
676	Router2	CacheHits	0
676	Router2	CacheMisses	0
676.5	Router2	CacheHits	0
676.5	Router2	CacheMisses	0
677	Router2	CacheHits	0
677	Router2	CacheMisses	0
677.5	Router2	CacheHits	0
677.5	Router2	CacheMisses	0
678	Router2	CacheHits	0
678	Router2	CacheMisses	0
678.5	Router2	CacheHits	0
678.5	Router2	CacheMisses	0
679	Router2	CacheHits	0
679	Router2	CacheMisses	0
679.5	Router2	CacheHits	0
679.5	Router2	CacheMisses	0
680	Router2	CacheHits	0
680	Router2	CacheMisses	0
680.5	Router2	CacheHits	0
680.5	Router2	CacheMisses	0
681	Router2	CacheHits	0
681	Router2	CacheMisses	0
681.5	Router2	CacheHits	0
681.5	Router2	CacheMisses	0
682	Router2	CacheHits	0
682	Router2	CacheMisses	0
682.5	Router2	CacheHits	0
682.5	Router2	CacheMisses	0
683	Router2	CacheHits	0
683	Router2	CacheMisses	0
683.5	Router2	CacheHits	0
683.5	Router2	CacheMisses	0
684	Router2	CacheHits	0
684	Router2	CacheMisses	0
684.5	Router2	CacheHits	0
684.5	Router2	CacheMisses	0
685	Router2	CacheHits	0
685	Router2	CacheMisses	0
685.5	Router2	CacheHits	0
685.5	Router2	CacheMisses	0
686	Router2	CacheHits	0
686	Router2	CacheMisses	0
686.5	Router2	CacheHits	0
686.5	Router2	CacheMisses	0
687	Router2	CacheHits	0
687	Router2	CacheMisses	0
687.5	Router2	CacheHits	0
687.5	Router2	CacheMisses	0
688	Router2	CacheHits	0
688	Router2	CacheMisses	0
688.5	Router2	CacheHits	0
688.5	Router2	CacheMisses	0
689	Router2	CacheHits	0
689	Router2	CacheMisses	0
689.5	Router2	CacheHits	0
689.5	Router2	CacheMisses	0
690	Router2	CacheHits	0
690	Router2	CacheMisses	0
690.5	Router2	CacheHits	0
690.5	Router2	CacheMisses	0
691	Router2	CacheHits	0
691	Router2	CacheMisses	0
691.5	Router2	CacheHits	0
691.5	Router2	CacheMisses	0
692	Router2	CacheHits	0
692	Router2	CacheMisses	0
692.5	Router2	CacheHits	0
692.5	Router2	CacheMisses	0
693	Router2	CacheHits	0
693	Router2	CacheMisses	0
693.5	Router2	CacheHits	0
693.5	Router2	CacheMisses	0
694	Router2	CacheHits	0
694	Router2	CacheMisses	0
694.5	Router2	CacheHits	0
694.5	Router2	CacheMisses	0
695	Router2	CacheHits	0
695	Router2	CacheMisses	0
695.5	Router2	CacheHits	0
695.5	Router2	CacheMisses	0
696	Router2	CacheHits	0
696	Router2	CacheMisses	0
696.5	Router2	CacheHits	0
696.5	Router2	CacheMisses	0
697	Router2	CacheHits	0
697	Router2	CacheMisses	0
697.5	Router2	CacheHits	0
697.5	Router2	CacheMisses	0
698	Router2	CacheHits	0
698	Router2	CacheMisses	0
698.5	Router2	CacheHits	0
698.5	Router2	CacheMisses	0
699	Router2	CacheHits	0
699	Router2	CacheMisses	0
699.5	Router2	CacheHits	0
699.5	Router2	CacheMisses	0
700	Router2	CacheHits	0
700	Router2	CacheMisses	0
700.5	Router2	CacheHits	0
700.5	Router2	CacheMisses	0
701	Router2	CacheHits	0
701	Router2	CacheMisses	0
701.5	Router2	CacheHits	0
701.5	Router2	CacheMisses	0
702	Router2	CacheHits	0
702	Router2	CacheMisses	0
702.5	Router2	CacheHits	0
702.5	Router2	CacheMisses	0
703	Router2	CacheHits	0
703	Router2	CacheMisses	0
703.5	Router2	CacheHits	0
703.5	Router2	CacheMisses	0
704	Router2	CacheHits	0
704	Router2	CacheMisses	0
704.5	Router2	CacheHits	0
704.5	Router2	CacheMisses	0
705	Router2	CacheHits	0
705	Router2	CacheMisses	0
705.5	Router2	CacheHits	0
705.5	Router2	CacheMisses	0
706	Router2	CacheHits	0
706	Router2	CacheMisses	0
706.5	Router2	CacheHits	0
706.5	Router2	CacheMisses	0
707	Router2	CacheHits	0
707	Router2	CacheMisses	0
707.5	Router2	CacheHits	0
707.5	Router2	CacheMisses	0
708	Router2	CacheHits	0
708	Router2	CacheMisses	0
708.5	Router2	CacheHits	0
708.5	Router2	CacheMisses	0
709	Router2	CacheHits	0
709	Router2	CacheMisses	0
709.5	Router2	CacheHits	0
709.5	Router2	CacheMisses	0
710	Router2	CacheHits	0
710	Router2	CacheMisses	0
710.5	Router2	CacheHits	0
710.5	Router2	CacheMisses	0
711	Router2	CacheHits	0
711	Router2	CacheMisses	0
711.5	Router2	CacheHits	0
711.5	Router2	CacheMisses	0
712	Router2	CacheHits	0
712	Router2	CacheMisses	0
712.5	Router2	CacheHits	0
712.5	Router2	CacheMisses	0
713	Router2	CacheHits	0
713	Router2	CacheMisses	0
713.5	Router2	CacheHits	0
713.5	Router2	CacheMisses	0
714	Router2	CacheHits	0
714	Router2	CacheMisses	0
714.5	Router2	CacheHits	0
714.5	Router2	CacheMisses	0
715	Router2	CacheHits	0
715	Router2	CacheMisses	0
715.5	Router2	CacheHits	0
715.5	Router2	CacheMisses	0
716	Router2	CacheHits	0
716	Router2	CacheMisses	0
716.5	Router2	CacheHits	0
716.5	Router2	CacheMisses	0
717	Router2	CacheHits	0
717	Router2	CacheMisses	0
717.5	Router2	CacheHits	0
717.5	Router2	CacheMisses	0
718	Router2	CacheHits	0
718	Router2	CacheMisses	0
718.5	Router2	CacheHits	0
718.5	Router2	CacheMisses	0
719	Router2	CacheHits	0
719	Router2	CacheMisses	0
719.5	Router2	CacheHits	0
719.5	Router2	CacheMisses	0
720	Router2	CacheHits	0
720	Router2	CacheMisses	0
720.5	Router2	CacheHits	0
720.5	Router2	CacheMisses	0
721	Router2	CacheHits	0
721	Router2	CacheMisses	0
721.5	Router2	CacheHits	0
721.5	Router2	CacheMisses	0
722	Router2	CacheHits	0
722	Router2	CacheMisses	0
722.5	Router2	CacheHits	0
722.5	Router2	CacheMisses	0
723	Router2	CacheHits	0
723	Router2	CacheMisses	0
723.5	Router2	CacheHits	0
723.5	Router2	CacheMisses	0
724	Router2	CacheHits	0
724	Router2	CacheMisses	0
724.5	Router2	CacheHits	0
724.5	Router2	CacheMisses	0
725	Router2	CacheHits	0
725	Router2	CacheMisses	0
725.5	Router2	CacheHits	0
725.5	Router2	CacheMisses	0
726	Router2	CacheHits	0
726	Router2	CacheMisses	0
726.5	Router2	CacheHits	0
726.5	Router2	CacheMisses	0
727	Router2	CacheHits	0
727	Router2	CacheMisses	0
727.5	Router2	CacheHits	0
727.5	Router2	CacheMisses	0
728	Router2	CacheHits	0
728	Router2	CacheMisses	0
728.5	Router2	CacheHits	0
728.5	Router2	CacheMisses	0
729	Router2	CacheHits	0
729	Router2	CacheMisses	0
729.5	Router2	CacheHits	0
729.5	Router2	CacheMisses	0
730	Router2	CacheHits	0
730	Router2	CacheMisses	0
730.5	Router2	CacheHits	0
730.5	Router2	CacheMisses	0
731	Router2	CacheHits	0
731	Router2	CacheMisses	0
731.5	Router2	CacheHits	0
731.5	Router2	CacheMisses	0
732	Router2	CacheHits	0
732	Router2	CacheMisses	0
732.5	Router2	CacheHits	0
732.5	Router2	CacheMisses	0
733	Router2	CacheHits	0
733	Router2	CacheMisses	0
733.5	Router2	CacheHits	0
733.5	Router2	CacheMisses	0
734	Router2	CacheHits	0
734	Router2	CacheMisses	0
734.5	Router2	CacheHits	0
734.5	Router2	CacheMisses	0
735	Router2	CacheHits	0
735	Router2	CacheMisses	0
735.5	Router2	CacheHits	0
735.5	Router2	CacheMisses	0
736	Router2	CacheHits	0
736	Router2	CacheMisses	0
736.5	Router2	CacheHits	0
736.5	Router2	CacheMisses	0
737	Router2	CacheHits	0
737	Router2	CacheMisses	0
737.5	Router2	CacheHits	0
737.5	Router2	CacheMisses	0
738	Router2	CacheHits	0
738	Router2	CacheMisses	0
738.5	Router2	CacheHits	0
738.5	Router2	CacheMisses	0
739	Router2	CacheHits	0
739	Router2	CacheMisses	0
739.5	Router2	CacheHits	0
739.5	Router2	CacheMisses	0
740	Router2	CacheHits	0
740	Router2	CacheMisses	0
740.5	Router2	CacheHits	0
740.5	Router2	CacheMisses	0
741	Router2	CacheHits	0
741	Router2	CacheMisses	0
741.5	Router2	CacheHits	0
741.5	Router2	CacheMisses	0
742	Router2	CacheHits	0
742	Router2	CacheMisses	0
742.5	Router2	CacheHits	0
742.5	Router2	CacheMisses	0
743	Router2	CacheHits	0
743	Router2	CacheMisses	0
743.5	Router2	CacheHits	0
743.5	Router2	CacheMisses	0
744	Router2	CacheHits	0
744	Router2	CacheMisses	0
744.5	Router2	CacheHits	0
744.5	Router2	CacheMisses	0
745	Router2	CacheHits	0
745	Router2	CacheMisses	0
745.5	Router2	CacheHits	0
745.5	Router2	CacheMisses	0
746	Router2	CacheHits	0
746	Router2	CacheMisses	0
746.5	Router2	CacheHits	0
746.5	Router2	CacheMisses	0
747	Router2	CacheHits	0
747	Router2	CacheMisses	0
747.5	Router2	CacheHits	0
747.5	Router2	CacheMisses	0
748	Router2	CacheHits	0
748	Router2	CacheMisses	0
748.5	Router2	CacheHits	0
748.5	Router2	CacheMisses	0
749	Router2	CacheHits	0
749	Router2	CacheMisses	0
749.5	Router2	CacheHits	0
749.5	Router2	CacheMisses	0
750	Router2	CacheHits	0
750	Router2	CacheMisses	0
750.5	Router2	CacheHits	0
750.5	Router2	CacheMisses	0
751	Router2	CacheHits	0
751	Router2	CacheMisses	0
751.5	Router2	CacheHits	0
751.5	Router2	CacheMisses	0
752	Router2	CacheHits	0
752	Router2	CacheMisses	0
752.5	Router2	CacheHits	0
752.5	Router2	CacheMisses	0
753	Router2	CacheHits	0
753	Router2	CacheMisses	0
753.5	Router2	CacheHits	0
753.5	Router2	CacheMisses	0
754	Router2	CacheHits	0
754	Router2	CacheMisses	0
754.5	Router2	CacheHits	0
754.5	Router2	CacheMisses	0
755	Router2	CacheHits	0
755	Router2	CacheMisses	0
755.5	Router2	CacheHits	0
755.5	Router2	CacheMisses	0
756	Router2	CacheHits	0
756	Router2	CacheMisses	0
756.5	Router2	CacheHits	0
756.5	Router2	CacheMisses	0
757	Router2	CacheHits	0
757	Router2	CacheMisses	0
757.5	Router2	CacheHits	0
757.5	Router2	CacheMisses	0
758	Router2	CacheHits	0
758	Router2	CacheMisses	0
758.5	Router2	CacheHits	0
758.5	Router2	CacheMisses	0
759	Router2	CacheHits	0
759	Router2	CacheMisses	0
759.5	Router2	CacheHits	0
759.5	Router2	CacheMisses	0
760	Router2	CacheHits	0
760	Router2	CacheMisses	0
760.5	Router2	CacheHits	0
760.5	Router2	CacheMisses	0
761	Router2	CacheHits	0
761	Router2	CacheMisses	0
761.5	Router2	CacheHits	0
761.5	Router2	CacheMisses	0
762	Router2	CacheHits	0
762	Router2	CacheMisses	0
762.5	Router2	CacheHits	0
762.5	Router2	CacheMisses	0
763	Router2	CacheHits	0
763	Router2	CacheMisses	0
763.5	Router2	CacheHits	0
763.5	Router2	CacheMisses	0
764	Router2	CacheHits	0
764	Router2	CacheMisses	0
764.5	Router2	CacheHits	0
764.5	Router2	CacheMisses	0
765	Router2	CacheHits	0
765	Router2	CacheMisses	0
765.5	Router2	CacheHits	0
765.5	Router2	CacheMisses	0
766	Router2	CacheHits	0
766	Router2	CacheMisses	0
766.5	Router2	CacheHits	0
766.5	Router2	CacheMisses	0
767	Router2	CacheHits	0
767	Router2	CacheMisses	0
767.5	Router2	CacheHits	0
767.5	Router2	CacheMisses	0
768	Router2	CacheHits	0
768	Router2	CacheMisses	0
768.5	Router2	CacheHits	0
768.5	Router2	CacheMisses	0
769	Router2	CacheHits	0
769	Router2	CacheMisses	0
769.5	Router2	CacheHits	0
769.5	Router2	CacheMisses	0
770	Router2	CacheHits	0
770	Router2	CacheMisses	0
770.5	Router2	CacheHits	0
770.5	Router2	CacheMisses	0
771	Router2	CacheHits	0
771	Router2	CacheMisses	0
771.5	Router2	CacheHits	0
771.5	Router2	CacheMisses	0
772	Router2	CacheHits	0
772	Router2	CacheMisses	0
772.5	Router2	CacheHits	0
772.5	Router2	CacheMisses	0
773	Router2	CacheHits	0
773	Router2	CacheMisses	0
773.5	Router2	CacheHits	0
773.5	Router2	CacheMisses	0
774	Router2	CacheHits	0
774	Router2	CacheMisses	0
774.5	Router2	CacheHits	0
774.5	Router2	CacheMisses	0
775	Router2	CacheHits	0
775	Router2	CacheMisses	0
775.5	Router2	CacheHits	0
775.5	Router2	CacheMisses	0
776	Router2	CacheHits	0
776	Router2	CacheMisses	0
776.5	Router2	CacheHits	0
776.5	Router2	CacheMisses	0
777	Router2	CacheHits	0
777	Router2	CacheMisses	0
777.5	Router2	CacheHits	0
777.5	Router2	CacheMisses	0
778	Router2	CacheHits	0
778	Router2	CacheMisses	0
778.5	Router2	CacheHits	0
778.5	Router2	CacheMisses	0
779	Router2	CacheHits	0
779	Router2	CacheMisses	0
779.5	Router2	CacheHits	0
779.5	Router2	CacheMisses	0
780	Router2	CacheHits	0
780	Router2	CacheMisses	0
780.5	Router2	CacheHits	0
780.5	Router2	CacheMisses	0
781	Router2	CacheHits	0
781	Router2	CacheMisses	0
781.5	Router2	CacheHits	0
781.5	Router2	CacheMisses	0
782	Router2	CacheHits	0
782	Router2	CacheMisses	0
782.5	Router2	CacheHits	0
782.5	Router2	CacheMisses	0
783	Router2	CacheHits	0
783	Router2	CacheMisses	0
783.5	Router2	CacheHits	0
783.5	Router2	CacheMisses	0
784	Router2	CacheHits	0
784	Router2	CacheMisses	0
784.5	Router2	CacheHits	0
784.5	Router2	CacheMisses	0
785	Router2	CacheHits	0
785	Router2	CacheMisses	0
785.5	Router2	CacheHits	0
785.5	Router2	CacheMisses	0
786	Router2	CacheHits	0
786	Router2	CacheMisses	0
786.5	Router2	CacheHits	0
786.5	Router2	CacheMisses	0
787	Router2	CacheHits	0
787	Router2	CacheMisses	0
787.5	Router2	CacheHits	0
787.5	Router2	CacheMisses	0
788	Router2	CacheHits	0
788	Router2	CacheMisses	0
788.5	Router2	CacheHits	0
788.5	Router2	CacheMisses	0
789	Router2	CacheHits	0
789	Router2	CacheMisses	0
789.5	Router2	CacheHits	0
789.5	Router2	CacheMisses	0
790	Router2	CacheHits	0
790	Router2	CacheMisses	0
790.5	Router2	CacheHits	0
790.5	Router2	CacheMisses	0
791	Router2	CacheHits	0
791	Router2	CacheMisses	0
791.5	Router2	CacheHits	0
791.5	Router2	CacheMisses	0
792	Router2	CacheHits	0
