Time	Node	Type	Packets	
1598.5	Router1	CacheMisses	0
1599	Router1	CacheHits	0
1599	Router1	CacheMisses	0
1599.5	Router1	CacheHits	0
1599.5	Router1	CacheMisses	0
1600	Router1	CacheHits	0
1600	Router1	CacheMisses	0
1600.5	Router1	CacheHits	0
1600.5	Router1	CacheMisses	0
1601	Router1	CacheHits	0
1601	Router1	CacheMisses	0
1601.5	Router1	CacheHits	0
1601.5	Router1	CacheMisses	0
1602	Router1	CacheHits	0
1602	Router1	CacheMisses	0
1602.5	Router1	CacheHits	0
1602.5	Router1	CacheMisses	0
1603	Router1	CacheHits	0
1603	Router1	CacheMisses	0
1603.5	Router1	CacheHits	0
1603.5	Router1	CacheMisses	0
1604	Router1	CacheHits	0
1604	Router1	CacheMisses	0
1604.5	Router1	CacheHits	0
1604.5	Router1	CacheMisses	0
1605	Router1	CacheHits	0
1605	Router1	CacheMisses	0
1605.5	Router1	CacheHits	0
1605.5	Router1	CacheMisses	0
1606	Router1	CacheHits	0
1606	Router1	CacheMisses	0
1606.5	Router1	CacheHits	0
1606.5	Router1	CacheMisses	0
1607	Router1	CacheHits	0
1607	Router1	CacheMisses	0
1607.5	Router1	CacheHits	0
1607.5	Router1	CacheMisses	0
1608	Router1	CacheHits	0
1608	Router1	CacheMisses	0
1608.5	Router1	CacheHits	0
1608.5	Router1	CacheMisses	0
1609	Router1	CacheHits	0
1609	Router1	CacheMisses	0
1609.5	Router1	CacheHits	0
1609.5	Router1	CacheMisses	0
1610	Router1	CacheHits	0
1610	Router1	CacheMisses	0
1610.5	Router1	CacheHits	0
1610.5	Router1	CacheMisses	0
1611	Router1	CacheHits	0
1611	Router1	CacheMisses	0
1611.5	Router1	CacheHits	0
1611.5	Router1	CacheMisses	0
1612	Router1	CacheHits	0
1612	Router1	CacheMisses	0
1612.5	Router1	CacheHits	0
1612.5	Router1	CacheMisses	0
1613	Router1	CacheHits	0
1613	Router1	CacheMisses	0
1613.5	Router1	CacheHits	0
1613.5	Router1	CacheMisses	0
1614	Router1	CacheHits	0
1614	Router1	CacheMisses	0
1614.5	Router1	CacheHits	0
1614.5	Router1	CacheMisses	0
1615	Router1	CacheHits	0
1615	Router1	CacheMisses	0
1615.5	Router1	CacheHits	0
1615.5	Router1	CacheMisses	0
1616	Router1	CacheHits	0
1616	Router1	CacheMisses	0
1616.5	Router1	CacheHits	0
1616.5	Router1	CacheMisses	0
1617	Router1	CacheHits	0
1617	Router1	CacheMisses	0
1617.5	Router1	CacheHits	0
1617.5	Router1	CacheMisses	0
1618	Router1	CacheHits	0
1618	Router1	CacheMisses	0
1618.5	Router1	CacheHits	0
1618.5	Router1	CacheMisses	0
1619	Router1	CacheHits	0
1619	Router1	CacheMisses	0
1619.5	Router1	CacheHits	0
1619.5	Router1	CacheMisses	0
1620	Router1	CacheHits	0
1620	Router1	CacheMisses	0
1620.5	Router1	CacheHits	0
1620.5	Router1	CacheMisses	0
1621	Router1	CacheHits	0
1621	Router1	CacheMisses	0
1621.5	Router1	CacheHits	0
1621.5	Router1	CacheMisses	0
1622	Router1	CacheHits	0
1622	Router1	CacheMisses	0
1622.5	Router1	CacheHits	0
1622.5	Router1	CacheMisses	0
1623	Router1	CacheHits	0
1623	Router1	CacheMisses	0
1623.5	Router1	CacheHits	0
1623.5	Router1	CacheMisses	0
1624	Router1	CacheHits	0
1624	Router1	CacheMisses	0
1624.5	Router1	CacheHits	0
1624.5	Router1	CacheMisses	0
1625	Router1	CacheHits	0
1625	Router1	CacheMisses	0
1625.5	Router1	CacheHits	0
1625.5	Router1	CacheMisses	0
1626	Router1	CacheHits	0
1626	Router1	CacheMisses	0
1626.5	Router1	CacheHits	0
1626.5	Router1	CacheMisses	0
1627	Router1	CacheHits	0
1627	Router1	CacheMisses	0
1627.5	Router1	CacheHits	0
1627.5	Router1	CacheMisses	0
1628	Router1	CacheHits	0
1628	Router1	CacheMisses	0
1628.5	Router1	CacheHits	0
1628.5	Router1	CacheMisses	0
1629	Router1	CacheHits	0
1629	Router1	CacheMisses	0
1629.5	Router1	CacheHits	0
1629.5	Router1	CacheMisses	0
1630	Router1	CacheHits	0
1630	Router1	CacheMisses	0
1630.5	Router1	CacheHits	0
1630.5	Router1	CacheMisses	0
1631	Router1	CacheHits	0
1631	Router1	CacheMisses	0
1631.5	Router1	CacheHits	0
1631.5	Router1	CacheMisses	0
1632	Router1	CacheHits	0
1632	Router1	CacheMisses	0
1632.5	Router1	CacheHits	0
1632.5	Router1	CacheMisses	0
1633	Router1	CacheHits	0
1633	Router1	CacheMisses	0
1633.5	Router1	CacheHits	0
1633.5	Router1	CacheMisses	0
1634	Router1	CacheHits	0
1634	Router1	CacheMisses	0
1634.5	Router1	CacheHits	0
1634.5	Router1	CacheMisses	0
1635	Router1	CacheHits	0
1635	Router1	CacheMisses	0
1635.5	Router1	CacheHits	0
1635.5	Router1	CacheMisses	0
1636	Router1	CacheHits	0
1636	Router1	CacheMisses	0
1636.5	Router1	CacheHits	0
1636.5	Router1	CacheMisses	0
1637	Router1	CacheHits	0
1637	Router1	CacheMisses	0
1637.5	Router1	CacheHits	0
1637.5	Router1	CacheMisses	0
1638	Router1	CacheHits	0
1638	Router1	CacheMisses	0
1638.5	Router1	CacheHits	0
1638.5	Router1	CacheMisses	0
1639	Router1	CacheHits	0
1639	Router1	CacheMisses	0
1639.5	Router1	CacheHits	0
1639.5	Router1	CacheMisses	0
1640	Router1	CacheHits	0
1640	Router1	CacheMisses	0
1640.5	Router1	CacheHits	0
1640.5	Router1	CacheMisses	0
1641	Router1	CacheHits	0
1641	Router1	CacheMisses	0
1641.5	Router1	CacheHits	0
1641.5	Router1	CacheMisses	0
1642	Router1	CacheHits	0
1642	Router1	CacheMisses	0
1642.5	Router1	CacheHits	0
1642.5	Router1	CacheMisses	0
1643	Router1	CacheHits	0
1643	Router1	CacheMisses	0
1643.5	Router1	CacheHits	0
1643.5	Router1	CacheMisses	0
1644	Router1	CacheHits	0
1644	Router1	CacheMisses	0
1644.5	Router1	CacheHits	0
1644.5	Router1	CacheMisses	0
1645	Router1	CacheHits	0
1645	Router1	CacheMisses	0
1645.5	Router1	CacheHits	0
1645.5	Router1	CacheMisses	0
1646	Router1	CacheHits	0
1646	Router1	CacheMisses	0
1646.5	Router1	CacheHits	0
1646.5	Router1	CacheMisses	0
1647	Router1	CacheHits	0
1647	Router1	CacheMisses	0
1647.5	Router1	CacheHits	0
1647.5	Router1	CacheMisses	0
1648	Router1	CacheHits	0
1648	Router1	CacheMisses	0
1648.5	Router1	CacheHits	0
1648.5	Router1	CacheMisses	0
1649	Router1	CacheHits	0
1649	Router1	CacheMisses	0
1649.5	Router1	CacheHits	0
1649.5	Router1	CacheMisses	0
1650	Router1	CacheHits	0
1650	Router1	CacheMisses	0
1650.5	Router1	CacheHits	0
1650.5	Router1	CacheMisses	0
1651	Router1	CacheHits	0
1651	Router1	CacheMisses	0
1651.5	Router1	CacheHits	0
1651.5	Router1	CacheMisses	0
1652	Router1	CacheHits	0
1652	Router1	CacheMisses	0
1652.5	Router1	CacheHits	0
1652.5	Router1	CacheMisses	0
1653	Router1	CacheHits	0
1653	Router1	CacheMisses	0
1653.5	Router1	CacheHits	0
1653.5	Router1	CacheMisses	0
1654	Router1	CacheHits	0
1654	Router1	CacheMisses	0
1654.5	Router1	CacheHits	0
1654.5	Router1	CacheMisses	0
1655	Router1	CacheHits	0
1655	Router1	CacheMisses	0
1655.5	Router1	CacheHits	0
1655.5	Router1	CacheMisses	0
1656	Router1	CacheHits	0
1656	Router1	CacheMisses	0
1656.5	Router1	CacheHits	0
1656.5	Router1	CacheMisses	0
1657	Router1	CacheHits	0
1657	Router1	CacheMisses	0
1657.5	Router1	CacheHits	0
1657.5	Router1	CacheMisses	0
1658	Router1	CacheHits	0
1658	Router1	CacheMisses	0
1658.5	Router1	CacheHits	0
1658.5	Router1	CacheMisses	0
1659	Router1	CacheHits	0
1659	Router1	CacheMisses	0
1659.5	Router1	CacheHits	0
1659.5	Router1	CacheMisses	0
1660	Router1	CacheHits	0
1660	Router1	CacheMisses	0
1660.5	Router1	CacheHits	0
1660.5	Router1	CacheMisses	0
1661	Router1	CacheHits	0
1661	Router1	CacheMisses	0
1661.5	Router1	CacheHits	0
1661.5	Router1	CacheMisses	0
1662	Router1	CacheHits	0
1662	Router1	CacheMisses	0
1662.5	Router1	CacheHits	0
1662.5	Router1	CacheMisses	0
1663	Router1	CacheHits	0
1663	Router1	CacheMisses	0
1663.5	Router1	CacheHits	0
1663.5	Router1	CacheMisses	0
1664	Router1	CacheHits	0
1664	Router1	CacheMisses	0
1664.5	Router1	CacheHits	0
1664.5	Router1	CacheMisses	0
1665	Router1	CacheHits	0
1665	Router1	CacheMisses	0
1665.5	Router1	CacheHits	0
1665.5	Router1	CacheMisses	0
1666	Router1	CacheHits	0
1666	Router1	CacheMisses	0
1666.5	Router1	CacheHits	0
1666.5	Router1	CacheMisses	0
1667	Router1	CacheHits	0
1667	Router1	CacheMisses	0
1667.5	Router1	CacheHits	0
1667.5	Router1	CacheMisses	0
1668	Router1	CacheHits	0
1668	Router1	CacheMisses	0
1668.5	Router1	CacheHits	0
1668.5	Router1	CacheMisses	0
1669	Router1	CacheHits	0
1669	Router1	CacheMisses	0
1669.5	Router1	CacheHits	0
1669.5	Router1	CacheMisses	0
1670	Router1	CacheHits	0
1670	Router1	CacheMisses	0
1670.5	Router1	CacheHits	0
1670.5	Router1	CacheMisses	0
1671	Router1	CacheHits	0
1671	Router1	CacheMisses	0
1671.5	Router1	CacheHits	0
1671.5	Router1	CacheMisses	0
1672	Router1	CacheHits	0
1672	Router1	CacheMisses	0
1672.5	Router1	CacheHits	0
1672.5	Router1	CacheMisses	0
1673	Router1	CacheHits	0
1673	Router1	CacheMisses	0
1673.5	Router1	CacheHits	0
1673.5	Router1	CacheMisses	0
1674	Router1	CacheHits	0
1674	Router1	CacheMisses	0
1674.5	Router1	CacheHits	0
1674.5	Router1	CacheMisses	0
1675	Router1	CacheHits	0
1675	Router1	CacheMisses	0
1675.5	Router1	CacheHits	0
1675.5	Router1	CacheMisses	0
1676	Router1	CacheHits	0
1676	Router1	CacheMisses	0
1676.5	Router1	CacheHits	0
1676.5	Router1	CacheMisses	0
1677	Router1	CacheHits	0
1677	Router1	CacheMisses	0
1677.5	Router1	CacheHits	0
1677.5	Router1	CacheMisses	0
1678	Router1	CacheHits	0
1678	Router1	CacheMisses	0
1678.5	Router1	CacheHits	0
1678.5	Router1	CacheMisses	0
1679	Router1	CacheHits	0
1679	Router1	CacheMisses	0
1679.5	Router1	CacheHits	0
1679.5	Router1	CacheMisses	0
1680	Router1	CacheHits	0
1680	Router1	CacheMisses	0
1680.5	Router1	CacheHits	0
1680.5	Router1	CacheMisses	0
1681	Router1	CacheHits	0
1681	Router1	CacheMisses	0
1681.5	Router1	CacheHits	0
1681.5	Router1	CacheMisses	0
1682	Router1	CacheHits	0
1682	Router1	CacheMisses	0
1682.5	Router1	CacheHits	0
1682.5	Router1	CacheMisses	0
1683	Router1	CacheHits	0
1683	Router1	CacheMisses	0
1683.5	Router1	CacheHits	0
1683.5	Router1	CacheMisses	0
1684	Router1	CacheHits	0
1684	Router1	CacheMisses	0
1684.5	Router1	CacheHits	0
1684.5	Router1	CacheMisses	0
1685	Router1	CacheHits	0
1685	Router1	CacheMisses	0
1685.5	Router1	CacheHits	0
1685.5	Router1	CacheMisses	0
1686	Router1	CacheHits	0
1686	Router1	CacheMisses	0
1686.5	Router1	CacheHits	0
1686.5	Router1	CacheMisses	0
1687	Router1	CacheHits	0
1687	Router1	CacheMisses	0
1687.5	Router1	CacheHits	0
1687.5	Router1	CacheMisses	0
1688	Router1	CacheHits	0
1688	Router1	CacheMisses	0
1688.5	Router1	CacheHits	0
1688.5	Router1	CacheMisses	0
1689	Router1	CacheHits	0
1689	Router1	CacheMisses	0
1689.5	Router1	CacheHits	0
1689.5	Router1	CacheMisses	0
1690	Router1	CacheHits	0
1690	Router1	CacheMisses	0
1690.5	Router1	CacheHits	0
1690.5	Router1	CacheMisses	0
1691	Router1	CacheHits	0
1691	Router1	CacheMisses	0
1691.5	Router1	CacheHits	0
1691.5	Router1	CacheMisses	0
1692	Router1	CacheHits	0
1692	Router1	CacheMisses	0
1692.5	Router1	CacheHits	0
1692.5	Router1	CacheMisses	0
1693	Router1	CacheHits	0
1693	Router1	CacheMisses	0
1693.5	Router1	CacheHits	0
1693.5	Router1	CacheMisses	0
1694	Router1	CacheHits	0
1694	Router1	CacheMisses	0
1694.5	Router1	CacheHits	0
1694.5	Router1	CacheMisses	0
1695	Router1	CacheHits	0
1695	Router1	CacheMisses	0
1695.5	Router1	CacheHits	0
1695.5	Router1	CacheMisses	0
1696	Router1	CacheHits	0
1696	Router1	CacheMisses	0
1696.5	Router1	CacheHits	0
1696.5	Router1	CacheMisses	0
1697	Router1	CacheHits	0
1697	Router1	CacheMisses	0
1697.5	Router1	CacheHits	0
1697.5	Router1	CacheMisses	0
1698	Router1	CacheHits	0
1698	Router1	CacheMisses	0
1698.5	Router1	CacheHits	0
1698.5	Router1	CacheMisses	0
1699	Router1	CacheHits	0
1699	Router1	CacheMisses	0
1699.5	Router1	CacheHits	0
1699.5	Router1	CacheMisses	0
1700	Router1	CacheHits	0
1700	Router1	CacheMisses	0
1700.5	Router1	CacheHits	0
1700.5	Router1	CacheMisses	0
1701	Router1	CacheHits	0
1701	Router1	CacheMisses	0
1701.5	Router1	CacheHits	0
1701.5	Router1	CacheMisses	0
1702	Router1	CacheHits	0
1702	Router1	CacheMisses	0
1702.5	Router1	CacheHits	0
1702.5	Router1	CacheMisses	0
1703	Router1	CacheHits	0
1703	Router1	CacheMisses	0
1703.5	Router1	CacheHits	0
1703.5	Router1	CacheMisses	0
1704	Router1	CacheHits	0
1704	Router1	CacheMisses	0
1704.5	Router1	CacheHits	0
1704.5	Router1	CacheMisses	0
1705	Router1	CacheHits	0
1705	Router1	CacheMisses	0
1705.5	Router1	CacheHits	0
1705.5	Router1	CacheMisses	0
1706	Router1	CacheHits	0
1706	Router1	CacheMisses	0
1706.5	Router1	CacheHits	0
1706.5	Router1	CacheMisses	0
1707	Router1	CacheHits	0
1707	Router1	CacheMisses	0
1707.5	Router1	CacheHits	0
1707.5	Router1	CacheMisses	0
1708	Router1	CacheHits	0
1708	Router1	CacheMisses	0
1708.5	Router1	CacheHits	0
1708.5	Router1	CacheMisses	0
1709	Router1	CacheHits	0
1709	Router1	CacheMisses	0
1709.5	Router1	CacheHits	0
1709.5	Router1	CacheMisses	0
1710	Router1	CacheHits	0
1710	Router1	CacheMisses	0
1710.5	Router1	CacheHits	0
1710.5	Router1	CacheMisses	0
1711	Router1	CacheHits	0
1711	Router1	CacheMisses	0
1711.5	Router1	CacheHits	0
1711.5	Router1	CacheMisses	0
1712	Router1	CacheHits	0
1712	Router1	CacheMisses	0
1712.5	Router1	CacheHits	0
1712.5	Router1	CacheMisses	0
1713	Router1	CacheHits	0
1713	Router1	CacheMisses	0
1713.5	Router1	CacheHits	0
1713.5	Router1	CacheMisses	0
1714	Router1	CacheHits	0
1714	Router1	CacheMisses	0
1714.5	Router1	CacheHits	0
1714.5	Router1	CacheMisses	0
1715	Router1	CacheHits	0
1715	Router1	CacheMisses	0
1715.5	Router1	CacheHits	0
1715.5	Router1	CacheMisses	0
1716	Router1	CacheHits	0
1716	Router1	CacheMisses	0
1716.5	Router1	CacheHits	0
1716.5	Router1	CacheMisses	0
1717	Router1	CacheHits	0
1717	Router1	CacheMisses	0
1717.5	Router1	CacheHits	0
1717.5	Router1	CacheMisses	0
1718	Router1	CacheHits	0
1718	Router1	CacheMisses	0
1718.5	Router1	CacheHits	0
1718.5	Router1	CacheMisses	0
1719	Router1	CacheHits	0
1719	Router1	CacheMisses	0
1719.5	Router1	CacheHits	0
1719.5	Router1	CacheMisses	0
1720	Router1	CacheHits	0
1720	Router1	CacheMisses	0
1720.5	Router1	CacheHits	0
1720.5	Router1	CacheMisses	0
1721	Router1	CacheHits	0
1721	Router1	CacheMisses	0
1721.5	Router1	CacheHits	0
1721.5	Router1	CacheMisses	0
1722	Router1	CacheHits	0
1722	Router1	CacheMisses	0
1722.5	Router1	CacheHits	0
1722.5	Router1	CacheMisses	0
1723	Router1	CacheHits	0
1723	Router1	CacheMisses	0
1723.5	Router1	CacheHits	0
1723.5	Router1	CacheMisses	0
1724	Router1	CacheHits	0
1724	Router1	CacheMisses	0
1724.5	Router1	CacheHits	0
1724.5	Router1	CacheMisses	0
1725	Router1	CacheHits	0
1725	Router1	CacheMisses	0
1725.5	Router1	CacheHits	0
1725.5	Router1	CacheMisses	0
1726	Router1	CacheHits	0
1726	Router1	CacheMisses	0
1726.5	Router1	CacheHits	0
1726.5	Router1	CacheMisses	0
1727	Router1	CacheHits	0
1727	Router1	CacheMisses	0
1727.5	Router1	CacheHits	0
1727.5	Router1	CacheMisses	0
1728	Router1	CacheHits	0
1728	Router1	CacheMisses	0
1728.5	Router1	CacheHits	0
1728.5	Router1	CacheMisses	0
1729	Router1	CacheHits	0
1729	Router1	CacheMisses	0
1729.5	Router1	CacheHits	0
1729.5	Router1	CacheMisses	0
1730	Router1	CacheHits	0
1730	Router1	CacheMisses	0
1730.5	Router1	CacheHits	0
1730.5	Router1	CacheMisses	0
1731	Router1	CacheHits	0
1731	Router1	CacheMisses	0
1731.5	Router1	CacheHits	0
1731.5	Router1	CacheMisses	0
1732	Router1	CacheHits	0
1732	Router1	CacheMisses	0
1732.5	Router1	CacheHits	0
1732.5	Router1	CacheMisses	0
1733	Router1	CacheHits	0
1733	Router1	CacheMisses	0
1733.5	Router1	CacheHits	0
1733.5	Router1	CacheMisses	0
1734	Router1	CacheHits	0
1734	Router1	CacheMisses	0
1734.5	Router1	CacheHits	0
1734.5	Router1	CacheMisses	0
1735	Router1	CacheHits	0
1735	Router1	CacheMisses	0
1735.5	Router1	CacheHits	0
1735.5	Router1	CacheMisses	0
1736	Router1	CacheHits	0
1736	Router1	CacheMisses	0
1736.5	Router1	CacheHits	0
1736.5	Router1	CacheMisses	0
1737	Router1	CacheHits	0
1737	Router1	CacheMisses	0
1737.5	Router1	CacheHits	0
1737.5	Router1	CacheMisses	0
1738	Router1	CacheHits	0
1738	Router1	CacheMisses	0
1738.5	Router1	CacheHits	0
1738.5	Router1	CacheMisses	0
1739	Router1	CacheHits	0
1739	Router1	CacheMisses	0
1739.5	Router1	CacheHits	0
1739.5	Router1	CacheMisses	0
1740	Router1	CacheHits	0
1740	Router1	CacheMisses	0
1740.5	Router1	CacheHits	0
1740.5	Router1	CacheMisses	0
1741	Router1	CacheHits	0
1741	Router1	CacheMisses	0
1741.5	Router1	CacheHits	0
1741.5	Router1	CacheMisses	0
1742	Router1	CacheHits	0
1742	Router1	CacheMisses	0
1742.5	Router1	CacheHits	0
1742.5	Router1	CacheMisses	0
1743	Router1	CacheHits	0
1743	Router1	CacheMisses	0
1743.5	Router1	CacheHits	0
1743.5	Router1	CacheMisses	0
1744	Router1	CacheHits	0
1744	Router1	CacheMisses	0
1744.5	Router1	CacheHits	0
1744.5	Router1	CacheMisses	0
1745	Router1	CacheHits	0
1745	Router1	CacheMisses	0
1745.5	Router1	CacheHits	0
1745.5	Router1	CacheMisses	0
1746	Router1	CacheHits	0
1746	Router1	CacheMisses	0
1746.5	Router1	CacheHits	0
1746.5	Router1	CacheMisses	0
1747	Router1	CacheHits	0
1747	Router1	CacheMisses	0
1747.5	Router1	CacheHits	0
1747.5	Router1	CacheMisses	0
1748	Router1	CacheHits	0
1748	Router1	CacheMisses	0
1748.5	Router1	CacheHits	0
1748.5	Router1	CacheMisses	0
1749	Router1	CacheHits	0
1749	Router1	CacheMisses	0
1749.5	Router1	CacheHits	0
1749.5	Router1	CacheMisses	0
1750	Router1	CacheHits	0
1750	Router1	CacheMisses	0
1750.5	Router1	CacheHits	0
1750.5	Router1	CacheMisses	0
1751	Router1	CacheHits	0
1751	Router1	CacheMisses	0
1751.5	Router1	CacheHits	0
1751.5	Router1	CacheMisses	0
1752	Router1	CacheHits	0
1752	Router1	CacheMisses	0
1752.5	Router1	CacheHits	0
1752.5	Router1	CacheMisses	0
1753	Router1	CacheHits	0
1753	Router1	CacheMisses	0
1753.5	Router1	CacheHits	0
1753.5	Router1	CacheMisses	0
1754	Router1	CacheHits	0
1754	Router1	CacheMisses	0
1754.5	Router1	CacheHits	0
1754.5	Router1	CacheMisses	0
1755	Router1	CacheHits	0
1755	Router1	CacheMisses	0
1755.5	Router1	CacheHits	0
1755.5	Router1	CacheMisses	0
1756	Router1	CacheHits	0
1756	Router1	CacheMisses	0
1756.5	Router1	CacheHits	0
1756.5	Router1	CacheMisses	0
1757	Router1	CacheHits	0
1757	Router1	CacheMisses	0
1757.5	Router1	CacheHits	0
1757.5	Router1	CacheMisses	0
1758	Router1	CacheHits	0
1758	Router1	CacheMisses	0
1758.5	Router1	CacheHits	0
1758.5	Router1	CacheMisses	0
1759	Router1	CacheHits	0
1759	Router1	CacheMisses	0
1759.5	Router1	CacheHits	0
1759.5	Router1	CacheMisses	0
1760	Router1	CacheHits	0
1760	Router1	CacheMisses	0
1760.5	Router1	CacheHits	0
1760.5	Router1	CacheMisses	0
1761	Router1	CacheHits	0
1761	Router1	CacheMisses	0
1761.5	Router1	CacheHits	0
1761.5	Router1	CacheMisses	0
1762	Router1	CacheHits	0
1762	Router1	CacheMisses	0
1762.5	Router1	CacheHits	0
1762.5	Router1	CacheMisses	0
1763	Router1	CacheHits	0
1763	Router1	CacheMisses	0
1763.5	Router1	CacheHits	0
1763.5	Router1	CacheMisses	0
1764	Router1	CacheHits	0
1764	Router1	CacheMisses	0
1764.5	Router1	CacheHits	0
1764.5	Router1	CacheMisses	0
1765	Router1	CacheHits	0
1765	Router1	CacheMisses	0
1765.5	Router1	CacheHits	0
1765.5	Router1	CacheMisses	0
1766	Router1	CacheHits	0
1766	Router1	CacheMisses	0
1766.5	Router1	CacheHits	0
1766.5	Router1	CacheMisses	0
1767	Router1	CacheHits	0
1767	Router1	CacheMisses	0
1767.5	Router1	CacheHits	0
1767.5	Router1	CacheMisses	0
1768	Router1	CacheHits	0
1768	Router1	CacheMisses	0
1768.5	Router1	CacheHits	0
1768.5	Router1	CacheMisses	0
1769	Router1	CacheHits	0
1769	Router1	CacheMisses	0
1769.5	Router1	CacheHits	0
1769.5	Router1	CacheMisses	0
1770	Router1	CacheHits	0
1770	Router1	CacheMisses	0
1770.5	Router1	CacheHits	0
1770.5	Router1	CacheMisses	0
1771	Router1	CacheHits	0
1771	Router1	CacheMisses	0
1771.5	Router1	CacheHits	0
1771.5	Router1	CacheMisses	0
1772	Router1	CacheHits	0
1772	Router1	CacheMisses	0
1772.5	Router1	CacheHits	0
1772.5	Router1	CacheMisses	0
1773	Router1	CacheHits	0
1773	Router1	CacheMisses	0
1773.5	Router1	CacheHits	0
1773.5	Router1	CacheMisses	0
1774	Router1	CacheHits	0
1774	Router1	CacheMisses	0
1774.5	Router1	CacheHits	0
1774.5	Router1	CacheMisses	0
1775	Router1	CacheHits	0
1775	Router1	CacheMisses	0
1775.5	Router1	CacheHits	0
1775.5	Router1	CacheMisses	0
1776	Router1	CacheHits	0
1776	Router1	CacheMisses	0
1776.5	Router1	CacheHits	0
1776.5	Router1	CacheMisses	0
1777	Router1	CacheHits	0
1777	Router1	CacheMisses	0
1777.5	Router1	CacheHits	0
1777.5	Router1	CacheMisses	0
1778	Router1	CacheHits	0
1778	Router1	CacheMisses	0
1778.5	Router1	CacheHits	0
1778.5	Router1	CacheMisses	0
1779	Router1	CacheHits	0
1779	Router1	CacheMisses	0
1779.5	Router1	CacheHits	0
1779.5	Router1	CacheMisses	0
1780	Router1	CacheHits	0
1780	Router1	CacheMisses	0
1780.5	Router1	CacheHits	0
1780.5	Router1	CacheMisses	0
1781	Router1	CacheHits	0
1781	Router1	CacheMisses	0
1781.5	Router1	CacheHits	0
1781.5	Router1	CacheMisses	0
1782	Router1	CacheHits	0
1782	Router1	CacheMisses	0
1782.5	Router1	CacheHits	0
1782.5	Router1	CacheMisses	0
1783	Router1	CacheHits	0
1783	Router1	CacheMisses	0
1783.5	Router1	CacheHits	0
1783.5	Router1	CacheMisses	0
1784	Router1	CacheHits	0
1784	Router1	CacheMisses	0
1784.5	Router1	CacheHits	0
1784.5	Router1	CacheMisses	0
1785	Router1	CacheHits	0
1785	Router1	CacheMisses	0
1785.5	Router1	CacheHits	0
1785.5	Router1	CacheMisses	0
1786	Router1	CacheHits	0
1786	Router1	CacheMisses	0
1786.5	Router1	CacheHits	0
1786.5	Router1	CacheMisses	0
1787	Router1	CacheHits	0
1787	Router1	CacheMisses	0
1787.5	Router1	CacheHits	0
1787.5	Router1	CacheMisses	0
1788	Router1	CacheHits	0
1788	Router1	CacheMisses	0
1788.5	Router1	CacheHits	0
1788.5	Router1	CacheMisses	0
1789	Router1	CacheHits	0
1789	Router1	CacheMisses	0
1789.5	Router1	CacheHits	0
1789.5	Router1	CacheMisses	0
1790	Router1	CacheHits	0
1790	Router1	CacheMisses	0
1790.5	Router1	CacheHits	0
1790.5	Router1	CacheMisses	0
1791	Router1	CacheHits	0
1791	Router1	CacheMisses	0
1791.5	Router1	CacheHits	0
1791.5	Router1	CacheMisses	0
1792	Router1	CacheHits	0
1792	Router1	CacheMisses	0
1792.5	Router1	CacheHits	0
1792.5	Router1	CacheMisses	0
1793	Router1	CacheHits	0
1793	Router1	CacheMisses	0
1793.5	Router1	CacheHits	0
1793.5	Router1	CacheMisses	0
1794	Router1	CacheHits	0
1794	Router1	CacheMisses	0
1794.5	Router1	CacheHits	0
1794.5	Router1	CacheMisses	0
1795	Router1	CacheHits	0
1795	Router1	CacheMisses	0
1795.5	Router1	CacheHits	0
1795.5	Router1	CacheMisses	0
1796	Router1	CacheHits	0
1796	Router1	CacheMisses	0
1796.5	Router1	CacheHits	0
1796.5	Router1	CacheMisses	0
1797	Router1	CacheHits	0
1797	Router1	CacheMisses	0
1797.5	Router1	CacheHits	0
1797.5	Router1	CacheMisses	0
1798	Router1	CacheHits	0
1798	Router1	CacheMisses	0
1798.5	Router1	CacheHits	0
1798.5	Router1	CacheMisses	0
1799	Router1	CacheHits	0
1799	Router1	CacheMisses	0
1799.5	Router1	CacheHits	0
1799.5	Router1	CacheMisses	0
1800	Router1	CacheHits	0
1800	Router1	CacheMisses	0
1800.5	Router1	CacheHits	0
1800.5	Router1	CacheMisses	0
1801	Router1	CacheHits	0
1801	Router1	CacheMisses	0
1801.5	Router1	CacheHits	0
1801.5	Router1	CacheMisses	0
1802	Router1	CacheHits	0
1802	Router1	CacheMisses	0
1802.5	Router1	CacheHits	0
1802.5	Router1	CacheMisses	0
1803	Router1	CacheHits	0
1803	Router1	CacheMisses	0
1803.5	Router1	CacheHits	0
1803.5	Router1	CacheMisses	0
1804	Router1	CacheHits	0
1804	Router1	CacheMisses	0
1804.5	Router1	CacheHits	0
1804.5	Router1	CacheMisses	0
1805	Router1	CacheHits	0
1805	Router1	CacheMisses	0
1805.5	Router1	CacheHits	0
1805.5	Router1	CacheMisses	0
1806	Router1	CacheHits	0
1806	Router1	CacheMisses	0
1806.5	Router1	CacheHits	0
1806.5	Router1	CacheMisses	0
1807	Router1	CacheHits	0
1807	Router1	CacheMisses	0
1807.5	Router1	CacheHits	0
1807.5	Router1	CacheMisses	0
1808	Router1	CacheHits	0
1808	Router1	CacheMisses	0
1808.5	Router1	CacheHits	0
1808.5	Router1	CacheMisses	0
1809	Router1	CacheHits	0
1809	Router1	CacheMisses	0
1809.5	Router1	CacheHits	0
1809.5	Router1	CacheMisses	0
1810	Router1	CacheHits	0
1810	Router1	CacheMisses	0
